Date,open,high,low,close,volume,adjusted_close
2001-08-01,12.800,12.850,12.690,12.850,1500,9.522
2001-08-02,12.700,12.700,12.650,12.650,300,9.374
2001-08-03,12.820,12.820,12.820,12.820,300,9.500
2001-08-06,12.750,12.750,12.750,12.750,200,9.448
2001-08-07,12.850,12.850,12.600,12.690,1500,9.403
2001-08-08,12.600,12.690,12.360,12.400,7200,9.189
2001-08-09,12.300,12.300,12.250,12.250,300,9.077
2001-08-10,12.250,12.250,10.000,10.500,14400,7.781
2001-08-13,10.000,10.140,9.750,9.820,11300,7.277
2001-08-14,9.900,10.000,9.900,9.920,2300,7.351
2001-08-15,9.770,10.000,9.760,10.000,2300,7.410
2001-08-16,10.140,10.150,10.140,10.150,900,7.521
2001-08-17,10.050,10.050,10.000,10.000,300,7.410
2001-08-20,10.050,10.050,10.050,10.050,1000,7.447
2001-08-21,10.000,10.000,9.750,10.000,2000,7.410
2001-08-22,10.000,10.000,10.000,10.000,0,7.410
2001-08-23,10.000,10.000,10.000,10.000,0,7.410
2001-08-24,10.200,10.500,10.200,10.500,3000,7.781
2001-08-27,10.350,10.520,10.350,10.360,4000,7.677
2001-08-28,10.350,10.350,10.250,10.250,900,7.595
2001-08-29,10.300,10.340,10.300,10.340,1600,7.662
2001-08-30,10.400,10.400,10.400,10.400,200,7.707
2001-08-31,10.400,10.400,10.400,10.400,0,7.707
2001-09-04,10.300,10.300,10.000,10.200,2800,7.558
2001-09-05,10.100,10.100,10.000,10.000,300,7.410
2001-09-06,10.000,10.000,10.000,10.000,4900,7.410
2001-09-07,9.850,9.850,9.850,9.850,100,7.299
2001-09-10,9.500,9.500,9.350,9.350,5200,6.928
2001-09-17,9.200,9.200,9.000,9.100,11100,6.743
2001-09-18,9.200,9.200,8.980,8.980,5800,6.654
2001-09-19,8.850,8.850,8.500,8.500,5900,6.299
2001-09-20,8.400,8.400,8.000,8.100,2000,6.002
2001-09-21,7.850,7.850,7.500,7.700,3400,5.706
2001-09-24,7.550,7.800,7.500,7.720,14800,5.721
2001-09-25,7.700,7.700,7.500,7.500,800,5.558
2001-09-26,7.500,7.570,7.500,7.570,1700,5.609
2001-09-27,7.500,7.500,6.800,6.990,12300,5.180
2001-09-28,6.750,6.950,6.750,6.950,1000,5.150
2001-10-01,6.950,7.200,6.950,7.200,10800,5.335
2001-10-02,7.350,7.700,7.350,7.700,2800,5.706
2001-10-03,7.850,7.850,7.850,7.850,1100,5.817
2001-10-04,8.000,8.000,7.950,7.950,1100,5.891
2001-10-05,8.100,8.100,8.100,8.100,700,6.002
2001-10-08,8.200,8.200,8.000,8.000,2400,5.928
2001-10-09,7.850,7.850,7.850,7.850,100,5.817
2001-10-10,8.100,8.100,8.000,8.050,1700,5.965
2001-10-11,8.050,8.050,7.930,7.930,400,5.876
2001-10-12,7.900,8.150,7.900,8.000,3700,5.928
2001-10-15,8.100,8.100,8.100,8.100,300,6.002
2001-10-16,8.100,8.100,7.950,7.950,2300,5.891
2001-10-17,8.000,8.000,8.000,8.000,3000,5.928
2001-10-18,8.000,8.000,8.000,8.000,0,5.928
2001-10-19,7.950,8.000,7.950,8.000,1000,5.928
2001-10-22,7.990,7.990,7.800,7.800,1200,5.780
2001-10-23,7.700,7.700,7.500,7.500,1500,5.558
2001-10-24,7.400,7.400,7.040,7.100,2000,5.261
2001-10-25,7.100,7.100,6.950,7.050,1000,5.224
2001-10-26,7.150,7.250,7.150,7.150,900,5.298
2001-10-29,7.200,7.530,7.200,7.530,17400,5.580
2001-10-30,7.700,7.700,7.400,7.500,4000,5.558
2001-10-31,7.400,7.400,7.400,7.400,300,5.484
2001-11-01,7.410,7.410,7.410,7.410,400,5.491
2001-11-02,7.300,7.400,7.250,7.400,2300,5.484
2001-11-05,7.500,7.500,7.500,7.500,600,5.558
2001-11-06,7.350,7.350,7.250,7.250,2600,5.372
2001-11-07,7.250,7.250,7.250,7.250,0,5.372
2001-11-08,7.400,7.600,7.400,7.600,1900,5.632
2001-11-09,7.450,7.450,7.000,7.150,20000,5.298
2001-11-12,7.250,7.250,7.250,7.250,200,5.372
2001-11-13,7.250,7.500,7.250,7.500,4500,5.558
2001-11-14,7.600,8.000,7.600,7.600,7400,5.632
2001-11-15,7.610,7.610,7.520,7.600,1000,5.632
2001-11-16,7.500,7.600,7.400,7.600,2900,5.632
2001-11-19,7.510,7.640,7.400,7.400,1400,5.484
2001-11-20,7.300,7.500,7.300,7.500,300,5.558
2001-11-21,7.600,7.800,7.600,7.800,12500,5.780
2001-11-23,7.750,7.750,7.750,7.750,100,5.743
2001-11-26,7.750,7.750,7.750,7.750,0,5.743
2001-11-27,7.600,7.750,7.600,7.750,1200,5.743
2001-11-28,7.750,7.750,7.380,7.380,3500,5.469
2001-11-29,7.250,7.250,7.250,7.250,500,5.469
2001-11-30,7.250,7.250,7.220,7.220,1500,5.446
2001-12-03,7.220,7.340,7.200,7.320,7700,5.521
2001-12-04,7.350,7.450,7.250,7.250,1900,5.469
2001-12-05,7.400,7.450,7.260,7.450,2400,5.620
2001-12-06,7.440,7.450,6.970,7.050,3400,5.318
2001-12-07,6.900,7.100,6.500,6.650,7800,5.016
2001-12-10,6.790,6.800,6.500,6.510,19600,4.911
2001-12-11,6.630,6.630,6.100,6.300,13000,4.752
2001-12-12,6.250,6.400,6.250,6.400,12000,4.828
2001-12-13,6.500,6.550,6.200,6.200,12200,4.677
2001-12-14,6.450,6.450,6.300,6.400,3800,4.828
2001-12-17,6.160,6.450,6.160,6.450,3300,4.865
2001-12-18,6.550,6.750,6.400,6.500,11600,4.903
2001-12-19,6.590,6.740,6.300,6.450,6900,4.865
2001-12-20,6.600,6.600,6.500,6.550,2700,4.941
2001-12-21,6.550,6.800,6.550,6.800,5700,5.129
2001-12-24,6.600,6.900,6.600,6.900,3600,5.205
2001-12-26,6.810,7.000,6.810,7.000,5900,5.280
2001-12-27,7.130,7.890,7.130,7.800,11500,5.884
2001-12-28,7.950,7.950,7.760,7.760,8800,5.853
2001-12-31,7.650,7.800,7.650,7.800,4100,5.884
2002-01-02,7.700,7.820,7.700,7.700,7200,5.808
2002-01-03,7.850,7.940,7.820,7.920,2900,5.974
2002-01-04,7.920,7.920,7.920,7.920,0,5.974
2002-01-07,8.050,8.390,8.050,8.250,4100,6.223
2002-01-08,8.270,8.270,8.270,8.270,400,6.238
2002-01-09,8.280,8.280,8.280,8.280,400,6.246
2002-01-10,8.280,8.280,8.280,8.280,200,6.246
2002-01-11,8.380,8.380,8.280,8.370,2400,6.314
2002-01-14,8.230,8.230,7.900,7.900,3300,5.959
2002-01-15,7.900,8.100,7.900,8.100,8500,6.110
2002-01-16,8.100,8.100,7.950,7.950,800,5.997
2002-01-17,8.000,8.000,7.950,7.950,200,5.997
2002-01-18,7.950,7.950,7.950,7.950,5000,5.997
2002-01-22,7.810,7.900,7.810,7.890,3500,5.951
2002-01-23,7.800,7.810,7.800,7.810,3900,5.891
2002-01-24,7.810,7.810,7.810,7.810,0,5.891
2002-01-25,7.810,8.100,7.810,8.100,4900,6.110
2002-01-28,8.000,8.050,8.000,8.000,12200,6.034
2002-01-29,8.040,8.040,7.900,7.900,7800,5.959
2002-01-30,7.850,7.850,7.600,7.700,7600,5.808
2002-01-31,7.700,7.890,7.600,7.850,55200,5.921
2002-02-01,7.900,7.940,7.850,7.900,15500,5.959
2002-02-04,7.900,7.900,7.800,7.800,4900,5.884
2002-02-05,7.600,7.650,7.550,7.550,9200,5.695
2002-02-06,7.550,7.650,7.550,7.650,1900,5.770
2002-02-07,7.550,7.550,7.500,7.500,2000,5.657
2002-02-08,7.350,7.500,7.350,7.500,2000,5.657
2002-02-11,7.650,7.850,7.640,7.850,5400,5.921
2002-02-12,7.950,8.150,7.950,8.150,3800,6.148
2002-02-13,8.150,8.150,8.150,8.150,0,6.148
2002-02-14,8.100,8.100,7.900,7.900,4500,5.959
2002-02-15,8.000,8.000,8.000,8.000,700,6.034
2002-02-19,7.900,8.000,7.900,8.000,1600,6.034
2002-02-20,8.000,8.000,8.000,8.000,200,6.034
2002-02-21,8.100,8.100,8.100,8.100,1000,6.110
2002-02-22,8.050,8.050,7.950,7.950,3100,5.997
2002-02-25,8.050,8.420,8.050,8.350,6900,6.298
2002-02-26,8.300,8.300,8.300,8.300,1600,6.261
2002-02-27,8.450,8.450,8.150,8.250,6000,6.223
2002-02-28,8.300,8.400,8.300,8.350,6100,6.298
2002-03-01,8.260,8.500,8.260,8.500,4800,6.412
2002-03-04,8.410,8.700,8.410,8.700,7900,6.562
2002-03-05,8.700,8.700,8.700,8.700,0,6.562
2002-03-06,8.500,8.500,8.500,8.500,1000,6.412
2002-03-07,8.610,8.850,8.610,8.850,3500,6.676
2002-03-08,9.000,9.140,9.000,9.140,1500,6.894
2002-03-11,9.350,9.750,9.350,9.750,5500,7.354
2002-03-12,9.800,10.250,9.800,10.150,7800,7.656
2002-03-13,10.100,10.250,10.050,10.050,7000,7.581
2002-03-14,10.010,10.010,10.010,10.010,900,7.551
2002-03-15,10.100,10.100,10.000,10.000,3200,7.543
2002-03-18,10.010,10.250,9.900,10.250,15000,7.732
2002-03-19,10.300,10.550,10.300,10.410,6500,7.852
2002-03-20,10.450,10.450,7.850,8.350,38800,6.298
2002-03-21,8.450,8.650,8.120,8.200,8300,6.185
2002-03-22,8.210,8.300,8.200,8.220,2800,6.200
2002-03-25,8.220,8.250,8.220,8.250,1500,6.223
2002-03-26,8.100,8.100,8.020,8.050,3700,6.072
2002-03-27,8.000,8.000,7.890,7.900,3900,5.959
2002-03-28,8.000,8.090,7.910,8.090,4100,6.102
2002-04-01,8.000,8.100,7.900,7.900,8600,5.959
2002-04-02,7.980,8.250,7.980,8.170,33800,6.163
2002-04-03,8.170,8.170,8.170,8.170,200,6.163
2002-04-04,8.170,8.170,8.170,8.170,800,6.163
2002-04-05,8.250,8.250,8.180,8.180,400,6.170
2002-04-08,8.180,8.180,8.180,8.180,0,6.170
2002-04-09,8.170,8.370,8.170,8.370,3000,6.314
2002-04-10,8.350,8.500,8.350,8.500,2200,6.412
2002-04-11,8.600,8.850,8.460,8.850,4600,6.676
2002-04-12,8.750,8.760,8.600,8.600,6300,6.487
2002-04-15,8.500,8.700,8.410,8.550,1600,6.449
2002-04-16,8.450,8.500,8.250,8.250,5200,6.223
2002-04-17,8.150,8.150,7.900,8.000,7200,6.034
2002-04-18,8.000,8.950,8.000,8.050,2200,6.072
2002-04-19,8.150,8.250,8.150,8.250,900,6.223
2002-04-22,8.500,8.500,8.250,8.400,6100,6.336
2002-04-23,8.500,8.690,8.500,8.690,1200,6.555
2002-04-24,8.500,8.500,8.500,8.500,500,6.412
2002-04-25,8.400,8.540,8.250,8.250,2700,6.223
2002-04-26,8.150,8.250,8.050,8.050,2300,6.072
2002-04-29,8.250,8.250,8.050,8.050,2200,6.072
2002-04-30,8.150,8.150,8.150,8.150,500,6.148
2002-05-01,8.150,8.150,8.150,8.150,0,6.148
2002-05-02,8.150,8.150,8.150,8.150,0,6.148
2002-05-03,8.150,8.250,8.150,8.250,200,6.223
2002-05-06,8.250,8.250,8.250,8.250,0,6.223
2002-05-07,8.000,8.000,7.850,7.990,2900,6.027
2002-05-08,8.000,8.000,8.000,8.000,200,6.034
2002-05-09,8.150,8.300,8.150,8.300,2500,6.261
2002-05-10,8.200,8.720,8.200,8.450,8500,6.374
2002-05-13,8.500,8.640,8.400,8.540,3700,6.442
2002-05-14,8.400,8.400,8.100,8.250,4100,6.223
2002-05-15,8.350,8.400,8.350,8.380,2500,6.321
2002-05-16,8.500,8.500,8.300,8.300,1200,6.261
2002-05-17,8.400,8.400,8.300,8.300,2400,6.261
2002-05-20,8.300,8.350,8.300,8.300,4200,6.261
2002-05-21,8.200,8.210,8.200,8.200,1800,6.185
2002-05-22,8.200,8.450,8.200,8.450,4300,6.374
2002-05-23,8.550,8.640,8.400,8.400,1300,6.336
2002-05-24,8.300,8.300,8.300,8.300,1000,6.261
2002-05-28,8.200,8.200,8.200,8.200,1000,6.185
2002-05-29,7.950,8.050,7.950,8.050,4200,6.072
2002-05-30,7.900,8.000,7.900,8.000,1100,6.034
2002-05-31,8.150,8.150,8.150,8.150,1000,6.148
2002-06-03,8.100,8.100,8.100,8.100,400,6.110
2002-06-04,8.000,8.000,8.000,8.000,600,6.034
2002-06-05,8.000,8.000,8.000,8.000,100,6.034
2002-06-06,8.000,8.000,7.900,7.900,500,5.959
2002-06-07,7.940,7.940,7.940,7.940,100,5.989
2002-06-10,7.840,7.840,7.600,7.700,3000,5.808
2002-06-11,7.650,7.650,7.570,7.570,600,5.710
2002-06-12,7.500,7.500,7.350,7.450,1600,5.620
2002-06-13,7.350,7.350,7.220,7.220,300,5.446
2002-06-14,7.220,7.300,7.220,7.300,900,5.506
2002-06-17,7.250,7.250,6.750,6.750,5000,5.092
2002-06-18,6.800,6.800,6.400,6.450,7000,4.865
2002-06-19,6.500,6.500,6.000,6.250,14100,4.714
2002-06-20,6.250,6.250,6.100,6.100,1200,4.601
2002-06-21,6.100,6.150,6.020,6.150,9800,4.639
2002-06-24,6.150,6.150,6.050,6.150,5400,4.639
2002-06-25,6.200,6.250,6.050,6.250,3300,4.714
2002-06-26,6.350,6.350,6.250,6.250,1600,4.714
2002-06-27,6.150,6.150,6.100,6.100,2500,4.601
2002-06-28,6.150,6.150,6.020,6.120,2800,4.616
2002-07-01,6.110,6.180,6.100,6.120,1500,4.616
2002-07-02,6.110,6.230,6.110,6.230,900,4.699
2002-07-03,6.240,6.350,6.240,6.350,5400,4.790
2002-07-05,6.400,6.400,6.380,6.380,400,4.812
2002-07-08,6.430,6.430,6.150,6.340,5900,4.782
2002-07-09,6.250,6.250,6.000,6.050,4000,4.564
2002-07-10,6.000,6.050,5.860,5.900,6800,4.450
2002-07-11,5.850,5.850,5.200,5.370,15300,4.051
2002-07-12,5.250,5.390,5.200,5.390,11400,4.066
2002-07-15,5.400,5.440,4.400,4.800,21600,3.621
2002-07-16,4.700,4.850,4.600,4.800,10300,3.621
2002-07-17,4.900,5.000,4.900,5.000,1100,3.772
2002-07-18,5.000,5.000,4.900,4.950,5200,3.734
2002-07-19,4.790,4.790,4.500,4.500,18600,3.394
2002-07-22,4.400,4.400,4.250,4.250,3200,3.206
2002-07-23,4.350,4.350,4.350,4.350,100,3.281
2002-07-24,4.100,4.100,3.800,4.000,7300,3.017
2002-07-25,3.950,3.950,3.950,3.950,500,2.979
2002-07-26,3.900,3.900,3.900,3.900,300,2.942
2002-07-29,4.050,4.050,3.800,3.800,1600,2.866
2002-07-30,3.900,4.250,3.900,4.250,5900,3.206
2002-07-31,4.250,4.400,4.250,4.400,700,3.319
2002-08-01,4.400,4.400,4.400,4.400,0,3.319
2002-08-02,4.400,4.400,4.400,4.400,1800,3.319
2002-08-05,4.400,4.550,4.400,4.500,2700,3.394
2002-08-06,4.450,4.450,4.450,4.450,1000,3.357
2002-08-07,4.400,4.410,4.400,4.400,1100,3.319
2002-08-08,4.250,4.250,4.250,4.250,600,3.206
2002-08-09,4.150,4.250,4.150,4.250,400,3.206
2002-08-12,4.160,4.160,4.160,4.160,500,3.138
2002-08-13,4.250,4.500,4.250,4.350,3000,3.281
2002-08-14,4.500,4.950,4.500,4.800,5600,3.621
2002-08-15,4.750,4.800,4.750,4.800,1100,3.621
2002-08-16,4.800,4.800,4.500,4.500,3000,3.394
2002-08-19,4.500,4.550,4.500,4.550,1200,3.432
2002-08-20,4.600,4.800,4.600,4.800,1100,3.621
2002-08-21,4.800,5.020,4.800,4.800,9100,3.621
2002-08-22,4.800,4.900,4.700,4.700,4300,3.545
2002-08-23,4.800,4.900,4.800,4.850,4000,3.658
2002-08-26,4.750,4.750,4.750,4.750,500,3.583
2002-08-27,4.850,5.000,4.700,4.900,6500,3.696
2002-08-28,4.810,4.810,4.800,4.800,3700,3.621
2002-08-29,4.800,4.800,4.800,4.800,200,3.621
2002-08-30,4.890,4.890,4.890,4.890,400,3.689
2002-09-03,4.890,4.890,4.890,4.890,0,3.689
2002-09-04,4.700,4.750,4.700,4.750,600,3.583
2002-09-05,4.660,4.660,4.510,4.510,1700,3.402
2002-09-06,4.510,4.510,4.510,4.510,300,3.402
2002-09-09,4.410,4.410,4.410,4.410,200,3.326
2002-09-10,4.410,4.410,4.350,4.350,1000,3.281
2002-09-11,4.450,4.450,4.450,4.450,900,3.357
2002-09-12,4.350,4.350,4.300,4.300,1100,3.243
2002-09-13,4.300,4.300,4.150,4.150,1700,3.130
2002-09-16,4.200,4.200,3.970,4.070,3900,3.070
2002-09-17,4.200,4.200,4.050,4.150,3200,3.130
2002-09-18,4.250,4.250,4.150,4.250,2400,3.206
2002-09-19,4.200,4.350,4.200,4.350,1100,3.281
2002-09-20,4.300,4.300,4.300,4.300,100,3.243
2002-09-23,4.300,4.300,4.300,4.300,100,3.243
2002-09-24,4.200,4.200,4.200,4.200,200,3.168
2002-09-25,4.300,4.300,4.300,4.300,500,3.243
2002-09-26,4.250,4.450,4.250,4.450,1400,3.357
2002-09-27,4.550,4.550,4.470,4.470,500,3.372
2002-09-30,4.450,4.450,4.450,4.450,200,3.357
2002-10-01,4.450,4.450,4.450,4.450,0,3.357
2002-10-02,4.350,4.400,4.150,4.300,3000,3.243
2002-10-03,4.210,4.650,4.210,4.650,4200,3.508
2002-10-04,4.550,4.550,4.400,4.400,500,3.319
2002-10-07,4.350,4.350,4.250,4.250,900,3.206
2002-10-08,4.450,4.500,4.450,4.490,2600,3.387
2002-10-09,4.420,4.420,4.350,4.350,1200,3.281
2002-10-10,4.250,4.300,4.250,4.300,2200,3.243
2002-10-11,4.300,4.500,4.250,4.300,5500,3.243
2002-10-14,4.210,4.450,4.200,4.450,2100,3.357
2002-10-15,4.450,4.450,4.440,4.440,800,3.349
2002-10-16,4.440,4.440,4.440,4.440,0,3.349
2002-10-17,4.400,4.400,4.250,4.400,2300,3.319
2002-10-18,4.300,4.300,4.100,4.150,11900,3.130
2002-10-21,4.060,4.060,4.010,4.010,1300,3.025
2002-10-22,4.010,4.120,3.960,4.120,6700,3.108
2002-10-23,4.010,4.090,4.010,4.090,300,3.085
2002-10-24,4.190,4.190,4.000,4.000,2300,3.017
2002-10-25,4.090,4.200,4.090,4.100,900,3.093
2002-10-28,4.100,4.100,4.100,4.100,0,3.093
2002-10-29,4.110,4.110,4.110,4.110,400,3.100
2002-10-30,4.110,4.110,4.110,4.110,0,3.100
2002-10-31,4.100,4.100,4.000,4.000,3000,3.017
2002-11-01,4.000,4.120,3.960,4.120,2400,3.108
2002-11-04,4.200,4.220,4.200,4.220,300,3.183
2002-11-05,4.310,4.310,4.310,4.310,1000,3.251
2002-11-06,4.220,4.250,4.100,4.130,3700,3.115
2002-11-07,4.070,4.070,4.000,4.000,1200,3.017
2002-11-08,4.000,4.000,4.000,4.000,200,3.017
2002-11-11,3.970,4.100,3.970,4.070,800,3.070
2002-11-12,4.070,4.300,4.000,4.250,1200,3.206
2002-11-13,4.170,4.400,4.150,4.400,7700,3.319
2002-11-14,4.300,4.400,4.300,4.400,1000,3.319
2002-11-15,4.400,4.400,4.400,4.400,0,3.319
2002-11-18,4.500,4.500,4.500,4.500,500,3.394
2002-11-19,4.550,4.600,4.550,4.600,300,3.470
2002-11-20,4.700,4.800,4.500,4.700,3400,3.545
2002-11-21,4.800,5.000,4.800,5.000,2500,3.772
2002-11-22,5.000,5.100,4.900,5.100,1800,3.847
2002-11-25,4.970,5.150,4.970,5.050,2200,3.809
2002-11-26,5.180,5.300,5.150,5.150,3500,3.885
2002-11-27,5.060,5.060,5.060,5.060,200,3.916
2002-11-29,5.180,5.400,5.180,5.300,3700,4.101
2002-12-02,5.050,5.200,5.010,5.200,3400,4.024
2002-12-03,5.100,5.100,5.000,5.000,1200,3.869
2002-12-04,5.100,5.150,5.100,5.150,2000,3.985
2002-12-05,5.150,5.150,5.150,5.150,0,3.985
2002-12-06,5.050,5.050,4.920,4.980,3800,3.854
2002-12-09,4.890,4.900,4.890,4.900,200,3.792
2002-12-10,4.940,4.940,4.840,4.840,800,3.745
2002-12-11,4.840,4.840,4.840,4.840,0,3.745
2002-12-12,4.900,4.900,4.800,4.800,300,3.714
2002-12-13,4.900,4.900,4.830,4.850,300,3.753
2002-12-16,4.950,4.950,4.900,4.950,1300,3.830
2002-12-17,4.950,4.950,4.950,4.950,1400,3.830
2002-12-18,5.050,5.050,4.860,4.860,900,3.761
2002-12-19,4.770,4.770,4.770,4.770,1000,3.691
2002-12-20,4.780,4.780,4.670,4.770,2500,3.691
2002-12-23,4.870,5.000,4.780,5.000,1600,3.869
2002-12-24,4.900,5.100,4.900,5.100,800,3.947
2002-12-26,5.200,5.280,5.100,5.210,4200,4.032
2002-12-27,5.200,5.200,5.200,5.200,600,4.024
2002-12-30,5.210,5.210,5.050,5.050,2300,3.908
2002-12-31,5.140,5.250,5.140,5.250,3800,4.063
2003-01-02,5.340,5.350,5.340,5.350,1400,4.140
2003-01-03,5.420,5.420,5.410,5.420,1000,4.194
2003-01-06,5.360,6.100,5.360,6.100,6700,4.720
2003-01-07,6.000,6.010,5.900,6.000,2900,4.643
2003-01-08,5.900,5.900,5.700,5.700,2100,4.411
2003-01-09,5.690,5.690,5.690,5.690,100,4.403
2003-01-10,5.700,5.700,5.700,5.700,100,4.411
2003-01-13,5.840,5.930,5.840,5.930,1300,4.589
2003-01-14,6.000,6.000,5.900,5.900,2600,4.566
2003-01-15,5.980,6.040,5.980,6.040,2000,4.674
2003-01-16,6.040,6.200,6.040,6.200,1100,4.798
2003-01-17,6.200,6.210,6.110,6.210,2100,4.806
2003-01-21,6.280,6.500,6.270,6.500,3500,5.030
2003-01-22,6.500,6.500,6.500,6.500,300,5.030
2003-01-23,6.410,6.410,6.400,6.400,400,4.953
2003-01-24,6.500,6.500,6.150,6.150,2400,4.759
2003-01-27,6.300,6.300,6.250,6.250,1900,4.836
2003-01-28,6.150,6.150,5.900,6.000,4000,4.643
2003-01-29,5.880,6.000,5.880,5.900,1300,4.566
2003-01-30,5.900,5.900,5.900,5.900,0,4.566
2003-01-31,5.900,5.900,5.900,5.900,100,4.566
2003-02-03,5.900,5.900,5.900,5.900,0,4.566
2003-02-04,5.990,5.990,5.800,5.800,2400,4.488
2003-02-05,5.890,5.890,5.890,5.890,300,4.558
2003-02-06,5.980,6.080,5.850,6.000,3400,4.643
2003-02-07,6.500,6.500,6.100,6.100,200,4.720
2003-02-10,6.000,6.000,5.900,5.900,700,4.566
2003-02-11,6.000,6.000,6.000,6.000,400,4.643
2003-02-12,6.000,6.000,6.000,6.000,200,4.643
2003-02-13,5.900,5.990,5.890,5.890,2400,4.558
2003-02-14,5.890,5.890,5.890,5.890,0,4.558
2003-02-18,5.770,5.800,5.650,5.700,2800,4.411
2003-02-19,5.500,5.840,5.500,5.830,6300,4.511
2003-02-20,5.730,5.730,5.630,5.630,1100,4.357
2003-02-21,5.700,5.700,5.530,5.530,2200,4.279
2003-02-24,5.630,5.630,5.540,5.580,700,4.318
2003-02-25,5.650,5.650,5.650,5.650,400,4.372
2003-02-26,5.670,5.670,5.670,5.670,1000,4.388
2003-02-27,5.740,5.750,5.740,5.750,1000,4.450
2003-02-28,5.850,5.860,5.850,5.850,1600,4.527
2003-03-03,5.750,5.750,5.600,5.600,2300,4.333
2003-03-04,5.600,5.600,5.600,5.600,0,4.333
2003-03-05,5.690,5.690,5.680,5.680,400,4.395
2003-03-06,5.680,5.680,5.680,5.680,0,4.395
2003-03-07,5.590,5.850,5.590,5.850,2800,4.527
2003-03-10,5.940,6.000,5.940,6.000,900,4.643
2003-03-11,6.100,6.100,6.000,6.000,1000,4.643
2003-03-12,5.920,5.920,5.900,5.900,400,4.566
2003-03-13,5.900,5.900,5.900,5.900,100,4.566
2003-03-14,5.900,5.900,5.900,5.900,0,4.566
2003-03-17,5.980,5.990,5.980,5.980,1600,4.628
2003-03-18,5.980,5.980,5.980,5.980,0,4.628
2003-03-19,5.980,5.980,5.980,5.980,0,4.628
2003-03-20,5.980,5.980,5.980,5.980,0,4.628
2003-03-21,5.960,6.110,5.830,6.110,7700,4.728
2003-03-24,6.110,6.110,6.110,6.110,0,4.728
2003-03-25,6.110,6.320,6.110,6.320,4500,4.891
2003-03-26,6.260,6.360,6.240,6.340,21800,4.906
2003-03-27,6.260,6.260,5.950,5.950,4200,4.604
2003-03-28,5.800,5.850,5.700,5.750,4200,4.450
2003-03-31,5.650,5.650,5.470,5.550,2300,4.295
2003-04-01,5.570,5.570,5.570,5.570,500,4.310
2003-04-02,5.670,5.770,5.670,5.770,700,4.465
2003-04-03,5.770,5.770,5.770,5.770,0,4.465
2003-04-04,5.770,5.770,5.770,5.770,0,4.465
2003-04-07,5.700,5.700,5.650,5.650,1200,4.372
2003-04-08,5.750,5.750,5.750,5.750,500,4.450
2003-04-09,5.750,5.750,5.750,5.750,0,4.450
2003-04-10,5.660,5.660,5.660,5.660,1000,4.380
2003-04-11,5.660,5.660,5.660,5.660,0,4.380
2003-04-14,5.740,5.900,5.740,5.800,5400,4.488
2003-04-15,5.870,5.890,5.870,5.890,5700,4.558
2003-04-16,5.980,6.000,5.980,6.000,5000,4.643
2003-04-17,5.950,6.080,5.900,6.080,3400,4.705
2003-04-21,6.120,6.200,6.110,6.200,9400,4.798
2003-04-22,6.280,6.300,6.170,6.200,16400,4.798
2003-04-23,6.450,6.480,6.300,6.310,7700,4.883
2003-04-24,6.400,6.400,6.400,6.400,400,4.953
2003-04-25,6.430,6.430,6.300,6.300,5200,4.875
2003-04-28,6.250,6.250,6.250,6.250,200,4.836
2003-04-29,6.250,6.250,6.250,6.250,0,4.836
2003-04-30,6.350,6.350,6.350,6.350,1600,4.914
2003-05-01,6.350,6.350,6.350,6.350,0,4.914
2003-05-02,6.300,6.300,6.300,6.300,100,4.875
2003-05-05,6.450,6.450,6.350,6.350,4500,4.914
2003-05-06,6.340,6.550,6.300,6.550,12900,5.069
2003-05-07,6.460,6.470,6.460,6.470,400,5.007
2003-05-08,6.570,6.940,6.570,6.940,5200,5.370
2003-05-09,6.870,7.000,6.870,6.950,700,5.378
2003-05-12,6.860,7.250,6.850,6.930,5000,5.363
2003-05-13,6.840,6.840,6.840,6.840,1700,5.293
2003-05-14,6.740,6.740,6.460,6.500,16600,5.030
2003-05-15,6.650,6.800,6.650,6.750,42100,5.223
2003-05-16,6.810,6.900,6.810,6.900,4100,5.339
2003-05-19,7.000,7.100,6.780,6.780,3900,5.247
2003-05-20,6.870,6.970,6.870,6.920,1400,5.355
2003-05-21,6.870,6.930,6.800,6.880,500,5.324
2003-05-22,6.830,6.950,6.830,6.950,700,5.378
2003-05-23,6.850,7.000,6.850,6.910,2700,5.347
2003-05-27,6.980,7.000,6.960,7.000,2300,5.417
2003-05-28,7.000,7.860,6.990,7.860,23100,6.082
2003-05-29,8.110,8.200,7.910,8.100,16800,6.268
2003-05-30,8.100,8.240,8.100,8.230,3600,6.369
2003-06-02,8.290,8.590,8.250,8.250,5800,6.384
2003-06-03,8.200,8.340,8.080,8.340,7100,6.454
2003-06-04,8.350,9.100,8.350,9.100,20600,7.042
2003-06-05,9.190,10.450,9.190,9.680,46500,7.491
2003-06-06,9.600,9.600,9.400,9.490,4400,7.344
2003-06-09,9.350,9.350,9.150,9.150,2400,7.081
2003-06-10,9.060,9.060,8.860,9.000,7800,6.965
2003-06-11,8.920,9.200,8.900,9.000,4700,6.965
2003-06-12,9.000,9.200,9.000,9.200,1200,7.119
2003-06-13,9.050,9.050,8.940,8.940,2300,6.918
2003-06-16,8.810,8.890,8.420,8.500,8100,6.578
2003-06-17,8.500,8.610,8.490,8.500,2400,6.578
2003-06-18,8.630,8.650,8.550,8.550,1000,6.616
2003-06-19,8.750,8.890,8.600,8.600,2400,6.655
