Date,Last Price,Bloomberg Issuer Default Risk Implied CDS Spread,Volume,Cumulative Total Return,High Price,Low Price,Moving Average 10 Day,RSI 3 Day,RSI 30 Day,Current Market Cap,Overridable Alpha,Overridable Adjusted Beta,Last Price,Alpha for Beta Plus Minus,Price to Sales Ratio,News Sentiment - Daily Average,Twitter Sentiment Daily Average,Book Value per Share,EBITDA,Quick Ratio,Profit Margin,Return on Invested Capital,Total Debts to Total Capital
6/25/2012,11.375,17.8902,6612081,86.4254,11.72,11.32,11.5855,33.6988,42.5814,12645700608,-0.0141,0.7995,11.375,-0.0104,3.0646,-0.0241,,,,,,,
6/26/2012,11.59,17.7117,6006917,89.9491,11.635,11.34,11.5755,52.6635,45.2158,12884718592,-0.0117,0.8002,11.59,-0.0104,3.0646,,,9.5097,321000000,2.3039,17.2093,7.5672,0
6/27/2012,11.66,17.6549,4397471,91.0963,11.77,11.58,11.5755,58.4656,46.0494,12962538496,-0.0117,0.8002,11.66,-0.0175,3.0531,,,,,,,,
6/28/2012,11.49,17.7939,6173388,88.3102,11.6,11.35,11.5715,40.4184,44.3538,12773547008,-0.0143,0.8005,11.49,-0.0049,3.1847,,,,,,,,
6/29/2012,11.99,18.0514,11234935,96.5047,12.23,11.64,11.6265,74.773,49.9601,13329402880,-0.006,0.8016,11.99,-0.0116,3.1003,,,,,,,,
7/2/2012,11.945,18.3501,8253377,95.7672,12.2,11.84,11.657,69.373,49.4959,13279375360,-0.0104,0.8021,11.945,-0.0117,3.0773,,,,,,,,
7/3/2012,12.46,18.5038,7350926,104.2076,12.46,11.95,11.736,86.3258,54.5016,13851906048,-0.0004,0.8045,12.46,-0.0026,3.0876,-0.0149,,,,,,,
7/5/2012,12.13,18.7649,7782104,98.7992,12.42,12.1,11.787,56.3474,51.1416,13485041664,-0.0051,0.8056,12.13,-0.0018,3.0927,,,,,,,,
7/6/2012,12.04,18.8381,4671742,97.3242,12.13,11.9,11.847,49.3382,50.2672,13384987648,-0.0052,0.8057,12.04,-0.0062,3.0569,,,,,,,,
7/9/2012,12.08,18.9549,4918999,97.9797,12.34,11.97,11.876,53.2178,50.6551,13429455872,-0.0074,0.8002,12.08,-0.0066,3.0416,0.3821,,,,,,,
7/10/2012,12.1,18.9319,8247243,98.3075,12.2,11.93,11.9485,55.7587,50.8534,13451691008,-0.0064,0.7997,12.1,-0.0069,3.0927,0.3723,,,,,,,
7/11/2012,11.96,19.0472,5565599,96.013,12.16,11.87,11.9855,35.5083,49.4156,13296051200,-0.0087,0.7997,11.96,-0.0028,3.0952,0.6092,,,,,,,
7/12/2012,11.9,19.0973,7948605,95.0297,12,11.69,12.0095,28.7873,48.8039,13229348864,-0.0089,0.7998,11.9,-0.009,3.0876,0.1528,,,,,,,
7/13/2012,12.1,19.1107,5180601,98.3075,12.17,11.86,12.0705,63.4132,50.8998,13451691008,-0.0108,0.7985,12.1,-0.0022,3.1949,,,,,,,,
7/16/2012,12.11,19.2118,3621151,98.4714,12.17,11.93,12.0825,64.7004,51.0036,13462807552,-0.0092,0.7988,12.11,-0.0068,3.1553,0.091,,,,,,,
7/17/2012,12.08,19.2356,7173136,97.9797,12.2,11.94,12.096,55.8567,50.6713,13429455872,-0.0144,0.7974,12.08,-0.0103,3.0684,,,,,,,,
7/18/2012,12.5,19.0701,8019026,104.8631,12.57,12.04,12.1,88.5948,54.9245,13896374272,-0.0086,0.7991,12.5,-0.0068,3.0518,,,,,,,,
7/19/2012,12.345,19.1936,8862807,102.3228,12.55,12.29,12.1215,62.8088,53.1741,13724059648,-0.0113,0.7988,12.345,-0.0121,2.9649,-0.1385,,,,,,,
7/20/2012,12.005,19.7787,11930496,96.7505,12.5,11.98,12.118,32.0836,49.5882,13346077696,-0.0154,0.8008,12.005,-0.0074,3.0007,,,,,,,,
7/23/2012,11.94,20.0363,4939329,95.6853,12,11.8,12.104,28.1365,48.9356,13273817088,-0.0172,0.7956,11.94,-0.0073,3.0198,0,,,,,,,
7/24/2012,11.6,20.3307,7822490,90.113,11.95,11.53,12.054,14.3169,45.6821,12895835136,-0.0232,0.7967,11.6,-0.0086,3.062,0.1068,,,,,,,
7/25/2012,11.74,20.2044,6187427,92.4074,11.84,11.56,12.032,34.2601,47.178,13051474944,-0.0207,0.7966,11.74,-0.0086,3.0748,,,,,,,,
7/26/2012,11.815,20.1378,4702013,93.6366,12.05,11.73,12.0235,44.6184,47.9721,13134853120,-0.0216,0.7959,11.815,-0.009,3.0748,0.0164,,,,,,,
7/27/2012,11.98,19.9936,10822391,96.3408,12.02,11.72,12.0115,63.5639,49.6932,13318285312,-0.0221,0.7961,11.98,-0.0139,3.0211,,,,,,,,
7/30/2012,12.03,20.5509,5394489,97.1603,12.09,11.94,12.0035,68.4671,50.2095,13373871104,-0.0218,0.7958,12.03,-0.0136,3.0083,0,,,,,,,
7/31/2012,12.03,20.5851,7417030,97.1603,12.16,11.92,11.9985,68.4671,50.2095,13373871104,-0.0195,0.7975,12.03,0.0003,2.8422,,,,,,,,
8/1/2012,11.82,21.11,6538111,93.7186,12.14,11.8,11.9305,30.1393,47.9954,13140411392,-0.0225,0.798,11.82,0.0245,2.9189,0,,,,,,,
8/2/2012,11.77,21.1625,12244310,92.8991,11.925,11.59,11.873,25.1176,47.4797,13077485568,-0.0223,0.7979,11.77,0.0271,2.9444,,,,,,,,
8/3/2012,11.12,22.3359,18324908,82.2462,11.62,11,11.7845,5.9114,41.4852,12355279872,-0.0286,0.7848,11.12,0.031,2.9777,,,,,,,,
8/6/2012,11.42,22.3308,12291577,87.1629,11.55,11.31,11.7325,38.479,44.812,12688605184,-0.0142,0.7818,11.42,0.0308,2.9777,,,,,,,,
8/7/2012,11.52,22.2153,7227515,88.8019,11.59,11.48,11.7245,47.5555,45.8731,12799714304,-0.0123,0.7822,11.52,0.0271,2.9751,,,,,,,,
8/8/2012,11.65,22.0872,7667409,90.9324,11.68,11.38,11.7155,59.2726,47.2375,12944155648,-0.0101,0.7822,11.65,0.0267,2.9444,,,,,,,,
8/9/2012,11.65,20.8527,6595233,90.9324,11.78,11.58,11.699,59.2726,47.2375,12944155648,-0.0102,0.7822,11.65,0.0267,2.947,0.4466,,,,,,,
8/10/2012,11.64,20.862,5510517,90.7685,11.69,11.43,11.665,57.0659,47.1396,12933044224,-0.0128,0.7828,11.64,0.0292,2.97,,,,,,,,
8/13/2012,11.52,20.9134,5846685,88.8019,11.6,11.341,11.614,34.1687,45.9583,12799714304,-0.0167,0.7858,11.52,0.0329,3.0364,0.067,,,,,,,
8/14/2012,11.53,20.9011,6903936,88.9657,11.58,11.35,11.564,37.3128,46.0748,12810824704,-0.0167,0.7858,11.53,0.0391,3.0927,0.0056,,,,,,,
8/15/2012,11.62,20.6149,4297090,90.4408,11.64,11.41,11.544,61.8866,47.1358,12910822400,-0.0153,0.7858,11.62,0.0302,3.062,0.6222,,,,,,,
8/16/2012,11.88,20.3786,9622549,94.7019,11.955,11.649,11.555,85.8771,50.0717,13199705088,-0.0119,0.7869,11.88,0.0327,3.0416,,,,,,,,
8/17/2012,12.1,20.1852,10218577,98.3075,12.16,11.74,11.653,92.1492,52.3863,13444144128,-0.0074,0.7877,12.1,0.0293,3.016,-0.1246,,,,,,,
8/20/2012,11.98,20.1221,6802315,96.3408,12.1,11.77,11.709,67.5897,51.0508,13310814208,-0.0149,0.79,11.98,0.0292,2.9968,,,,,,,,
8/21/2012,11.9,20.2017,7124388,95.0297,12,11.79,11.747,53.3664,50.1689,13221926912,-0.0133,0.7897,11.9,0.0289,3.0032,,,,,,,,
8/22/2012,11.8,20.0625,5515372,93.3908,11.93,11.7,11.762,38.2675,49.0726,13110818816,-0.0149,0.7897,11.8,0.0245,2.993,,,,,,,,
8/23/2012,11.725,20.1296,4718774,92.1616,11.81,11.64,11.7695,29.0279,48.2544,13027486720,-0.0151,0.7897,11.725,0.0262,3.0032,,,,,,,,
8/24/2012,11.75,20.1071,4195858,92.5713,11.85,11.65,11.7805,36.673,48.5502,13055263744,-0.0149,0.7892,11.75,0.0271,3.0134,,,,,,,,
8/27/2012,11.71,20.0075,3787554,91.9158,11.78,11.66,11.7995,29.1396,48.0952,13010821120,-0.014,0.7898,11.71,0.0261,2.9828,,,,,,,,
8/28/2012,11.75,19.9678,4336748,92.5713,11.845,11.66,11.8215,45.8307,48.5936,13055263744,-0.0124,0.7892,11.75,0.0247,3.0058,,,,,,,,
8/29/2012,11.79,19.9321,3716413,93.2269,11.86,11.69,11.8385,59.9732,49.0992,13099707392,-0.0118,0.7892,11.79,0.0236,2.9853,,,,,,,,
8/30/2012,11.67,20.0397,3283376,91.2602,11.81,11.64,11.8175,27.5757,47.6449,12966377472,-0.0128,0.7896,11.67,0.028,3.0211,,,,,,,,
8/31/2012,11.76,19.5669,4701053,92.7352,11.9,11.71,11.7835,54.9523,48.821,13066375168,-0.0133,0.7898,11.76,0.0257,3.1259,0.028,,,,,,,
9/4/2012,11.68,19.7652,5532706,91.4241,11.85,11.58,11.7535,36.5373,47.8329,12977487872,-0.0155,0.787,11.68,0.0201,3.0722,-0.0278,,,,,,,
9/5/2012,11.82,19.6414,6315782,93.7186,11.88,11.69,11.7455,66.2371,49.6768,13133039616,-0.0129,0.7868,11.82,0.0209,3.062,-0.06,,,,,,,
9/6/2012,12.23,19.571,11318716,100.4381,12.32,12,11.7885,88.9512,54.5443,13588585472,-0.0092,0.7908,12.23,0.0202,3.0646,,,,,,,,
9/7/2012,12.02,19.7493,10277963,96.9964,12.23,11.93,11.818,58.6412,51.8852,13355257856,-0.013,0.7901,12.02,0.0175,3.0441,,,,,,,,
9/10/2012,11.98,20.0801,6994032,96.3408,12.13,11.865,11.841,53.4386,51.3915,13310814208,-0.0125,0.7901,11.98,0.0176,3.0671,,,,,,,,
9/11/2012,11.99,20.0772,4739225,96.5047,12.03,11.88,11.869,54.9378,51.5108,13321924608,-0.0132,0.7898,11.99,0.0158,3.0952,,,,,,,,
9/12/2012,11.91,19.865,3144694,95.1936,12.07,11.89,11.885,39.6268,50.4852,13233038336,-0.0148,0.7897,11.91,0.031,3.062,,,,,,,,
9/13/2012,12,19.7866,5980804,96.6686,12.09,11.78,11.906,58.9382,51.6065,13333036032,-0.0154,0.7891,12,0.0275,3.0301,0.1321,,,,,,,
9/14/2012,12.11,19.6921,4667939,98.4714,12.2,12,11.95,74.1168,52.9537,13455255552,-0.0162,0.7895,12.11,0.0279,3.0364,,,,,,,,
9/17/2012,11.98,20.0833,5639057,96.3408,12.11,11.91,11.972,44.7757,51.2108,13310814208,-0.0082,0.7895,11.98,0.0286,3.0416,,,,,,,,
9/18/2012,11.855,20.1935,4802512,94.2922,11.98,11.81,11.9895,28.5018,49.5875,13171928064,-0.01,0.7897,11.855,0.0333,3.0876,,,,,,,,
9/19/2012,11.88,20.1711,9471842,94.7019,11.96,11.805,11.9955,35.5312,49.916,13199705088,-0.0098,0.7897,11.88,0.0285,3.0825,,,,,,,,
9/20/2012,11.9,20.1533,3858822,95.0297,11.93,11.78,11.9625,42.3345,50.1846,13221926912,-0.0093,0.7897,11.9,0.0226,2.9764,0.181,,,,,,,
9/21/2012,12.08,19.4596,9939436,97.9797,12.08,11.88,11.9685,76.2169,52.5538,13421922304,-0.0069,0.7897,12.08,0.0244,2.9853,,,,,,,,
9/24/2012,12.06,19.6748,5793679,97.6519,12.27,11.91,11.9765,69.4189,52.2681,13399700480,-0.0037,0.7945,12.06,0.0195,2.9061,0.2321,,,,,,,
9/25/2012,11.645,20.4267,11008739,90.8505,12.06,11.62,11.942,18.3835,46.8055,12938600448,-0.0105,0.7977,11.645,0.0109,2.8121,,,,,,,,
9/26/2012,11.68,20.3945,6336209,91.4241,11.72,11.54,11.919,25.3283,47.2861,12977487872,-0.009,0.7973,11.68,0.0109,2.8121,,,9.7855,272000000,2.292,26.8728,8.1691,0
9/27/2012,11.37,20.6859,21286516,86.3435,11.92,11.36,11.856,11.8885,43.6706,12633051136,-0.0153,0.7944,11.37,0.0136,2.771,0.395,,,,,,,
9/28/2012,11.275,20.7778,13481247,84.7865,11.4,11.22,11.7725,9.5573,42.6371,12527498240,-0.0218,0.7935,11.275,0.0098,2.771,,,,,,,,
10/1/2012,11.11,21.8585,8918681,82.0823,11.37,11.05,11.6855,6.3257,40.8981,12344168448,-0.0201,0.7922,11.11,0.0122,2.8009,,,,,,,,
10/2/2012,11.11,21.807,28785264,82.0823,11.33,11,11.611,6.3257,40.8981,12344168448,-0.0236,0.7936,11.11,0.0146,2.8471,,,,,,,,
10/3/2012,11.23,21.6842,16851384,84.049,11.325,11.12,11.546,39.6932,42.7165,12477499392,-0.022,0.7939,11.23,0.0132,2.8184,0.0468,,,,,,,
10/4/2012,11.415,21.4991,14415853,87.081,11.44,10.98,11.4975,66.9322,45.3959,12683049984,-0.0197,0.7946,11.415,0.0229,2.8184,,,,,,,,
10/5/2012,11.3,21.3457,6378749,85.1963,11.47,11.28,11.4195,47.097,44.0703,12555275264,-0.025,0.7911,11.3,0.0204,2.7672,0.2542,,,,,,,
10/8/2012,11.3,21.4489,3931950,85.1963,11.34,11.2,11.3435,47.097,44.0703,12555275264,-0.0199,0.7904,11.3,0.0214,2.766,-0.245,,,,,,,
10/9/2012,11.095,21.6584,8702418,81.8365,11.3,11.01,11.2885,21.5192,41.745,12327502848,-0.0225,0.7915,11.095,0.0249,2.7934,0.034,,,,,,,
10/10/2012,11.09,21.6635,9936760,81.7546,11.1,10.94,11.2295,21.0999,41.6895,12321946624,-0.0217,0.7912,11.09,0.0221,2.7835,,,,,,,,
10/11/2012,11.2,21.551,7510376,83.5574,11.27,11.09,11.2125,51.9753,43.402,12444166144,-0.0197,0.7912,11.2,0.0217,2.8209,0.1165,,,,,,,
