41115,44.75,45,43.55,44.48,5600,41.49,151627640,0.01,5582,96020,1.6,0.05
41116,44.98,45.45,42.93,43.2,7100,40.3,146228600,0.01,7060,96020,1.55,0.05
41117,43.59,43.59,40.07,42.32,9500,39.48,142516760,0.01,9497,96020,1.52,0.05
41120,42.59,42.59,41.32,41.94,4200,39.12,140913920,0.01,4134,96020,1.51,0.05
41121,42.11,42.11,40.19,41.56,6800,38.77,139311080,0.01,6716,96020,1.49,0.05
41122,41.64,41.64,40.17,40.17,7000,37.47,133448060,0.01,6909,96020,1.44,0.05
41123,40.07,40.72,39.35,39.67,5000,37,131339060,0.01,4904,96020,1.43,0.05
41124,40.23,41.6,39.3,39.9,15400,37.22,132309200,0.01,15322,96020,1.44,0.05
41127,39.47,39.56,37.68,38.18,9300,35.61,125054240,0.01,9209,96020,1.37,0.05
41128,38.72,39.5,37.9,38.11,4400,35.55,124758980,0.01,4344,96020,1.37,0.05
41129,37.47,37.88,37.03,37.22,8300,34.72,121004960,0.02,8296,96020,1.34,0.05
41130,36.97,37.72,35.75,36.57,5600,34.11,118263260,0.02,5560,106079,1.32,0.04
41131,35.89,37,35.89,36.32,2800,33.88,117208760,0.02,2717,106079,1.31,0.04
41134,36.45,37,33.03,34.38,10000,32.07,112801840,0.02,10209,106079,1.18,0.04
41135,35.75,36.9,35.01,35.35,9400,32.97,116893300,0.02,9387,106079,1.22,0.04
41136,35.3,35.84,34.75,35.84,9900,33.43,118960120,0.02,9841,106079,1.23,0.04
41137,36.87,38.29,36.2,38.29,7800,35.72,129294220,0.01,7743,106079,1.32,0.05
41138,38.3,39.47,35.39,39.45,8400,36.8,134187100,0.01,8311,106079,1.36,0.05
41141,39.35,40.49,38.55,39.41,11300,36.76,134018380,0.01,11210,106079,1.36,0.05
41142,39.45,39.45,37.63,38.06,11800,35.5,128324080,0.01,11763,106079,1.31,0.05
41143,38.54,38.54,36.65,36.78,3200,34.31,122925040,0.02,3172,106079,1.26,0.04
41144,36.14,36.22,35.12,35.26,4700,32.89,116513680,0.02,4662,106079,1.21,0.04
41145,35.5,35.62,34,35.62,4700,33.23,118032160,0.02,4604,98854,1.22,0.04
41148,35.7,35.7,35.01,35.09,2600,32.73,115796620,0.02,2556,98854,1.21,0.04
41149,35.56,35.86,35.29,35.59,1600,33.2,117905620,0.02,1536,98854,1.22,0.04
41150,35.95,36,35.64,36,1700,33.58,119635000,0.02,1641,98854,1.24,0.04
41151,35.67,35.67,35,35.05,3900,32.69,115627900,0.02,3812,98854,1.21,0.04
41152,35.33,36.2,35,35.1,5000,32.74,115838800,0.02,4911,98854,1.21,0.04
41156,35.59,35.84,35.16,35.65,2800,33.25,118158700,0.02,2747,98854,1.23,0.04
41157,35.97,35.97,35,35.3,3000,32.93,116682400,0.02,2946,98854,1.21,0.04
41158,35.83,36.37,34.5,36.34,6100,33.9,121069120,0.02,6018,98854,1.25,0.04
41159,36.14,36.4,36.07,36.07,1500,33.65,119930260,0.02,1423,98854,1.24,0.04
41162,36,36.24,36,36,6800,33.58,119635000,0.02,6753,98854,1.24,0.04
41163,36.24,36.24,35.85,36.14,2600,33.71,120225520,0.02,2589,98854,1.24,0.04
41164,35.98,37.42,35.98,36.7,7500,34.23,122587600,0.02,7499,92243,1.26,0.04
41165,36.67,36.67,36.22,36.41,6000,33.96,121364380,0.02,5976,92243,1.25,0.04
41166,36.72,37.05,36.44,36.44,9500,33.99,121490920,0.02,9465,92243,1.25,0.04
41169,36.43,36.43,35,35.15,12600,32.79,116049700,0.02,12566,92243,1.21,0.04
41170,34.8,35.11,34.12,34.72,4900,32.39,114235960,0.02,4826,92243,1.19,0.04
41171,34.81,34.81,33.86,33.87,15100,31.59,110650660,0.02,15053,92243,1.16,0.04
41172,34,34.39,33.53,33.6,3500,31.34,109511800,0.02,3421,92243,1.16,0.04
41173,33.9,33.95,32.9,33.16,15400,30.93,107655880,0.02,15382,92243,1.14,0.04
41176,33.16,33.16,32.55,32.89,2400,30.68,106517020,0.02,2307,92243,1.13,0.04
41177,32.4,32.62,32.1,32.15,5400,29.99,103395700,0.02,5354,88776,1.11,0.04
41178,32,32.08,31.02,31.02,6900,28.94,98629360,0.02,6841,88776,1.07,0.04
41179,30.68,30.94,30,30.75,9400,28.68,97490500,0.02,9342,88776,1.06,0.04
41180,30.11,30.8,30.11,30.5,7400,28.45,96436000,0.02,7395,88776,1.05,0.04
41183,30.55,31.88,30.53,31.4,16200,29.29,100232200,0.02,16171,88776,1.08,0.04
41184,31.54,33.76,31.4,31.99,29700,29.84,102720820,0.02,29620,88776,1.1,0.04
41185,32.3,32.99,32.07,32.58,6500,30.39,105209440,0.02,6466,88776,1.12,0.04
41186,32.74,34.31,32.74,33.88,10600,31.6,110692840,0.02,10587,88776,1.17,0.04
41187,34.33,35.25,34.31,35.25,28700,32.88,116471500,0.02,28653,88776,1.21,0.04
41190,34.9,35.48,34.9,35.21,5600,32.84,116302780,0.02,5551,88776,1.21,0.04
41191,35.71,35.71,35.25,35.25,11300,32.88,116471500,0.02,11288,61873,1.21,0.04
41192,35.5,35.5,34.33,34.69,7800,32.36,114109420,0.02,7706,61873,1.19,0.04
41193,35.12,35.12,33.48,33.48,8300,31.23,109005640,0.02,8248,61873,1.15,0.04
41194,33.76,34.77,32.36,32.52,13900,30.33,104956360,0.02,13859,61873,1.12,0.04
41197,32.47,33.16,32,33.16,7800,30.93,107655880,0.02,7753,61873,1.14,0.04
41198,33.07,33.09,32.43,32.98,6200,30.76,106896640,0.02,6163,61873,1.13,0.04
41199,32.72,33.69,32.55,33.37,3000,31.13,108541660,0.02,2995,61873,1.15,0.04
41200,33.82,33.89,32.3,32.35,7200,30.18,104239300,0.02,7123,61873,1.11,0.04
41201,32,32.19,31.44,31.77,6300,29.64,101792860,0.02,6248,61873,1.09,0.04
41204,31.5,31.83,31.45,31.5,2000,29.38,100654000,0.02,1984,61873,1.08,0.04
41205,31.44,31.66,31.44,31.44,1300,29.33,100400920,0.02,1219,61873,1.08,0.04
41206,31.32,31.74,29.87,29.87,12800,27.86,93778660,0.02,12721,52802,1.03,0.04
41207,30.41,31,29.15,29.99,12000,27.97,94284820,0.02,11948,52802,1.03,0.04
41208,30.24,30.5,29.55,30.5,4900,28.45,96436000,0.02,4803,52802,1.05,0.04
41213,30.22,30.7,30.1,30.42,6400,28.38,96098560,0.02,6385,52802,1.05,0.04
41214,30.73,30.77,30.51,30.59,3000,28.53,96815620,0.02,3002,52802,1.05,0.04
41215,30.94,30.94,30.02,30.12,6300,28.1,94833160,0.02,6267,52802,1.04,0.04
41218,29.93,30.61,29.93,30.25,3000,28.22,95381500,0.02,2924,52802,1.04,0.04
41219,30.5,30.83,30.5,30.8,600,28.73,97701400,0.02,560,52802,1.06,0.04
41220,30.36,30.56,29.61,29.65,4100,27.66,92850700,0.02,4064,52802,1.02,0.04
41221,30.08,31,29.5,29.5,8800,27.52,72377000,0.02,8741,52802,0.95,0.04
41222,29.33,31.23,28.1,31.08,16300,28.99,79041440,0.02,16220,49485,1,0.04
41225,31.1,32.69,31.1,31.95,3600,29.8,82711100,0.02,3534,49485,1.03,0.04
41226,31.71,32.42,31.71,32.03,2300,29.88,83048540,0.02,2279,49485,1.03,0.04
41227,32.3,32.65,31.99,31.99,5100,29.84,82879820,0.02,5080,49485,1.03,0.04
41228,32.32,33.16,31.91,32.16,7400,30,83596880,0.02,7327,49485,1.04,0.04
41229,32.49,35,32.22,34.59,17800,32.27,93846620,0.02,17753,49485,1.11,0.04
41232,35,35.5,34.71,35.46,6200,33.08,97516280,0.02,6130,49485,1.14,0.04
41233,35.06,36.2,35.04,35.06,9800,32.7,95829080,0.02,9743,49485,1.13,0.04
41234,35,35,34.19,34.33,3700,32.02,92749940,0.02,3610,49485,1.11,0.04
41236,34.3,34.7,33.15,33.48,8200,31.23,89164640,0.02,8125,49485,1.08,0.04
41239,33.95,33.95,33.19,33.61,2600,31.35,89712980,0.02,2539,49485,1.08,0.04
41240,33.27,33.27,32.4,32.83,6600,30.62,86422940,0.02,6570,54338,1.06,0.04
41241,32.41,32.41,31.77,32.35,6900,30.18,84398300,0.02,6879,54338,1.04,0.04
41242,32.3,32.51,31.9,32.49,6700,30.9,84988820,0.02,6678,54338,1.05,0.04
41243,32.51,34.9,32.51,34.89,15000,33.18,95112020,0.02,14916,54338,1.12,0.04
41246,35,35,34.27,34.81,4900,33.11,94774580,0.02,4864,54338,1.12,0.04
41247,35,35,34.05,34.29,6000,32.61,92581220,0.02,5991,54338,1.1,0.04
41248,34.7,34.7,33.55,33.71,8500,32.06,90134780,0.02,8425,54338,1.09,0.04
41249,33.41,33.49,33,33,13900,31.38,87140000,0.02,13875,54338,1.06,0.04
41250,33.73,33.96,33.15,33.6,8600,31.95,89670800,0.02,8511,54338,1.08,0.04
41253,33.86,34.09,33.61,33.61,5800,31.96,89712980,0.02,5749,54338,1.08,0.04
41254,33.6,34,33.33,34,7400,32.34,91358000,0.02,7397,55252,1.1,0.04
41255,33.26,34.1,33.26,33.96,4700,32.3,91189280,0.02,4611,55252,1.09,0.04
41256,33.96,34.03,32.56,33.08,5100,31.46,87477440,0.02,5016,55252,1.07,0.04
41257,33.1,33.19,32.77,33.19,2200,31.56,87941420,0.02,2119,55252,1.07,0.04
41260,33.07,33.12,32.7,33.12,4800,31.5,87646160,0.02,4737,55252,1.07,0.04
41261,33.16,34.24,33.02,34.15,6600,32.48,91990700,0.02,6530,55252,1.1,0.04
41262,34,34.1,33.61,33.61,6000,31.96,89712980,0.02,5962,55252,1.08,0.04
41263,33.41,34.01,33.41,34.01,4600,32.34,91400180,0.02,4518,55252,1.1,0.04
41264,34,34,33.3,34,21400,32.34,91358000,0.02,21308,55252,1.1,0.04
41267,33.5,33.5,33,33.5,8000,31.86,89249000,0.02,7975,55252,1.08,0.04
41269,33.5,33.96,33.24,33.34,8300,31.71,88574120,0.02,8220,51660,1.07,0.04
41270,33.5,33.52,31.02,32.6,17600,31,85452800,0.02,17547,51660,1.05,0.04
41271,32.4,34.26,32.37,33.99,22800,32.33,91315820,0.02,22728,51660,1.1,0.04
41274,33.94,35.74,33.84,35.07,16200,33.35,95871260,0.02,16129,51660,1.13,0.04
41276,36.33,37.26,36,36.36,9200,34.58,101312480,0.02,9141,51660,1.17,0.04
41277,36.6,36.6,36.16,36.16,5300,34.39,100468880,0.02,5220,51660,1.17,0.04
41278,36.13,36.59,35.13,35.81,2300,34.06,98992580,0.02,2298,51660,1.15,0.04
41281,36.09,36.09,35.03,35.09,4200,33.37,95955620,0.02,4147,51660,1.13,0.04
41282,35.32,35.67,35.1,35.1,4800,33.38,95997800,0.02,4762,51660,1.13,0.04
41283,35.65,36.35,35.1,35.1,5800,33.38,95997800,0.02,5794,51660,1.13,0.04
41284,35.63,35.86,35.27,35.53,15400,33.79,97811540,0.02,15379,44120,1.14,0.04
41285,35.57,36.02,34.52,35.94,20600,34.18,99540920,0.02,20595,44120,1.16,0.04
41288,35.39,37.91,35.39,37.79,8200,35.94,107344220,0.02,8168,44120,1.22,0.05
41289,37.79,38.33,37.1,37.1,9300,35.28,104433800,0.02,9262,44120,1.2,0.04
41290,37.5,37.5,36.45,37.28,3800,35.45,105193040,0.02,3734,44120,1.2,0.04
41291,37.91,37.91,36.55,36.75,6300,34.95,102957500,0.02,6295,44120,1.18,0.04
41292,36.47,36.47,35.82,35.96,6200,34.2,99625280,0.02,6159,44120,1.16,0.04
41296,33.75,36.92,33.75,36.74,8100,34.94,102915320,0.02,8031,44120,1.18,0.04
41297,37.29,37.36,35.05,36.82,8000,35.02,103252760,0.02,7917,44120,1.19,0.04
41298,37.25,38.21,36.94,36.94,8700,35.13,103758920,0.02,8667,44120,1.19,0.04
41299,37.32,37.53,36.41,36.69,5500,34.89,102704420,0.02,5496,42586,1.18,0.04
41302,36.8,37.25,36.55,36.81,5100,35.01,103210580,0.02,5097,42586,1.19,0.04
41303,36.5,37,36.1,36.95,8700,35.14,103801100,0.02,8676,42586,1.19,0.04
41304,36.94,36.94,35.97,36.07,4000,34.3,100089260,0.02,3958,42586,1.16,0.04
41305,35.88,36.09,35.5,35.69,7100,33.94,98486420,0.02,7082,42586,1.15,0.04
41306,36,37,35.77,36.82,8800,35.02,103252760,0.02,8745,42586,1.19,0.04
41309,36.93,37,36.37,36.4,9000,34.62,101481200,0.02,8952,42586,1.17,0.04
41310,36.42,36.94,36.42,36.83,2200,35.03,103294940,0.02,2196,42586,1.19,0.04
41311,36.9,36.9,36.3,36.44,5000,34.66,101649920,0.02,4911,42586,1.17,0.04
41312,36.46,37.05,36.26,36.38,6400,34.6,101396840,0.02,6326,42586,1.17,0.04
41313,36.71,37.72,36.43,36.59,5900,34.8,102282620,0.02,5812,42586,1.18,0.04
41316,36.9,37.16,36.65,36.81,7200,35.01,103210580,0.02,7135,37635,1.19,0.04
41317,37,37,36.62,36.86,3400,35.05,103421480,0.02,3330,37635,1.19,0.04
41318,36.8,37.39,36.65,37,7300,35.19,104012000,0.02,7291,37635,1.19,0.04
41319,37.25,37.71,37.25,37.55,5200,35.71,106331900,0.02,5197,37635,1.21,0.04
41320,37.25,37.72,37.25,37.61,7000,35.77,106584980,0.02,6963,37635,1.21,0.05
41324,37.65,38.58,37.65,38.58,9300,36.69,110676440,0.02,9227,37635,1.24,0.05
41325,42.59,42.59,38,38,8800,36.14,108230000,0.02,8769,37635,1.22,0.05
41326,37.88,38.5,36.4,37.92,12000,36.06,107892560,0.02,11953,37635,1.22,0.05
41327,38.04,38.89,36.5,37.6,11300,35.76,106542800,0.02,11227,37635,1.21,0.05
41330,38.04,39.24,38.04,38.52,16000,36.63,110423360,0.02,15981,37635,1.24,0.05
41331,38.65,40.34,38.51,40.3,10000,38.33,117931400,0.02,9973,37635,1.3,0.05
41332,40.29,40.62,40,40.39,5200,38.41,118311020,0.02,5197,37493,1.3,0.05
41333,40.5,40.91,39.5,39.81,11800,37.86,115864580,0.02,11729,37493,1.28,0.05
41334,39.35,39.93,39.14,39.92,8700,37.97,116328560,0.02,8639,37493,1.29,0.05
41337,40,40.62,39.05,39.51,7000,37.58,114599180,0.02,6983,37493,1.27,0.05
41338,39.7,40,38.55,39.25,8000,37.33,113502500,0.02,7939,37493,1.26,0.05
41339,39.58,39.78,39,39.25,5500,37.33,113502500,0.02,5423,37493,1.26,0.05
41340,39.12,40.88,39.12,40.68,7600,38.69,119534240,0.02,7568,37493,1.31,0.05
41341,41,43.89,41,42.84,16400,40.74,128645120,0.01,16337,37493,1.38,0.05
41344,42.67,43.04,41.8,42.32,15100,40.25,126451760,0.01,15102,37264,1.36,0.05
41345,42.28,42.7,41.8,41.8,10900,39.75,124258400,0.01,10836,37264,1.35,0.05
41346,41.94,42.15,41.08,41.25,7000,39.23,121938500,0.02,6906,37264,1.33,0.05
41347,41.37,41.37,40.54,41.26,4900,39.24,126795680,0.02,4854,37264,1.28,0.05
41348,42.41,46.6,41.6,45.6,63100,43.37,145101800,0.01,63262,37264,1.42,0.06
41351,46.39,52.04,45.31,50.9,25600,48.41,167457200,0.01,25578,37264,1.58,0.06
41352,51.06,52.84,50,52.43,21200,49.86,173910740,0.01,21193,37264,1.63,0.07
41353,52.96,55.72,52.96,55.19,20700,52.49,185552420,0.01,20655,37264,1.71,0.07
41354,55.35,55.82,50.98,51.03,19100,48.53,168005540,0.01,19037,37264,1.58,0.06
41355,51.03,51.03,49.25,49.53,12500,47.1,161678540,0.01,12463,37264,1.54,0.06
41358,50.25,51.56,50.21,50.7,5900,48.22,166613600,0.01,5827,37264,1.57,0.06
41359,51.5,52.6,51.39,52.5,6900,49.93,174206000,0.01,6896,34667,1.63,0.07
41360,52.61,52.73,50.16,51.65,7600,49.12,170620700,0.01,7596,34667,1.6,0.06
41361,51.59,52.3,49.26,51,8100,48.5,167879000,0.01,8013,34667,1.58,0.06
41365,51.33,51.47,49.9,50.47,12100,48,165643460,0.01,12089,34667,1.57,0.06
41366,50.84,51.49,46.6,46.85,17600,44.56,150374300,0.01,17538,34667,1.45,0.06
41367,47.11,47.11,43,43,21700,40.89,134135000,0.01,21638,34667,1.33,0.05
41368,43.5,45.27,43.15,44.41,16400,42.24,140082380,0.01,16342,34667,1.38,0.06
41369,43.39,45.31,43,44.7,8700,42.51,141305600,0.01,8611,34667,1.39,0.06
41372,44.09,45.26,43.4,45,8100,42.8,142571000,0.01,8085,34667,1.4,0.06
41373,44.99,46.61,44.51,46.02,8600,43.77,146873360,0.01,8585,38458,1.43,0.06
41374,45.74,49.98,45.74,49.83,15500,47.39,162943940,0.01,15490,38458,1.55,0.06
41375,49.56,50.99,48.2,48.85,10800,46.46,158810300,0.01,10795,38458,1.52,0.06
41376,49.05,49.7,47.78,48.85,11000,46.46,158810300,0.01,10909,38458,1.52,0.06
41379,48.7,48.7,46.71,47.7,14600,45.36,153959600,0.01,14533,38458,1.48,0.06
41380,47,49.15,47,47.39,13800,45.07,152652020,0.01,13771,38458,1.47,0.06
41381,47,47.41,45.67,46.01,14200,43.76,146831180,0.01,14144,38458,1.43,0.06
41382,46.56,47.09,45.77,45.77,11400,43.53,145818860,0.01,11353,38458,1.42,0.06
41383,46,47.99,46,47.04,16800,44.74,151175720,0.01,16724,38458,1.46,0.06
41386,47.5,47.91,46.21,46.72,9500,44.43,149825960,0.01,9423,38458,1.45,0.06
41387,46.79,48.77,46.79,48.59,8200,46.21,157713620,0.01,8196,38458,1.51,0.06
41388,47.99,49.27,47.97,48.38,7300,46.01,156827840,0.01,7243,43705,1.5,0.06
41389,48.89,49.49,48.34,48.84,8100,46.45,158768120,0.01,8060,43705,1.52,0.06
41390,48.69,49.53,48.25,49,8900,46.6,159443000,0.01,8862,43705,1.52,0.06
41393,49.61,50.16,49,49.12,7800,46.71,159949160,0.01,7771,43705,1.52,0.06
41394,49.04,50.37,48.56,49.69,7800,47.26,162353420,0.01,7785,43705,1.54,0.06
41395,50.09,50.15,45.84,48.65,13800,46.27,157966700,0.01,13741,43705,1.51,0.06
41396,49.14,49.21,48,48.7,4900,46.31,158177600,0.01,4838,43705,1.51,0.06
41397,49.2,49.5,48.01,49.3,7900,46.89,160708400,0.01,7849,43705,1.53,0.06
41400,46,49.8,46,49.6,14400,47.17,161973800,0.01,14400,43705,1.54,0.06
41401,49.05,49.61,48.71,49.03,5500,46.63,159569540,0.01,5419,43705,1.52,0.06
41402,49.46,49.6,48.89,49.29,6600,46.88,175402220,0.02,6538,43705,1.45,0.06
41403,50.43,57.5,50.39,57.1,34600,54.3,208344800,0.02,34552,46061,1.67,0.07
41404,57.79,60.49,56.5,57.49,10000,54.67,209989820,0.02,9959,46061,1.69,0.07
41407,58,59.85,56.78,59.6,12600,56.68,218889800,0.01,12588,46061,1.75,0.07
41408,59.33,61.8,59.16,61,16300,58.01,224795000,0.01,16216,46061,1.79,0.07
41409,62.03,62.45,60.94,61.66,6800,58.64,227578880,0.01,6707,46061,1.81,0.08
41410,61.09,63,61.09,63,7700,59.91,233231000,0.01,7690,46061,1.85,0.08
41411,63,63.82,61.68,61.71,10900,58.69,227789780,0.01,10848,46061,1.81,0.08
41414,61.47,62.4,60.15,62.39,18200,59.33,230658020,0.01,18160,46061,1.83,0.08
41415,62,63.71,61.95,63.29,13300,60.19,234454220,0.01,13235,46061,1.86,0.08
41416,63.4,63.4,60.32,60.5,15900,57.54,222686000,0.01,15814,46061,1.77,0.07
41417,59.4,59.69,58.47,59.5,5300,56.59,218468000,0.01,5271,46061,1.74,0.07
41418,58.66,60,58.66,59.96,2500,57.02,220408280,0.01,2418,39381,1.76,0.07
41422,60.81,63.64,60.81,63.25,14900,60.15,234285500,0.01,14822,39381,1.85,0.08
41423,63,64.3,61.54,63.5,20100,60.39,235340000,0.01,20048,39381,1.86,0.08
41424,64.03,64.44,62.11,63.25,4000,60.36,234285500,0.01,3953,39381,1.85,0.08
41425,62.62,63.1,61.46,62.64,3800,59.78,231712520,0.01,3772,39381,1.84,0.08
41428,62.4,63.94,61.5,62.99,14000,60.11,233188820,0.01,13965,39381,1.85,0.08
41429,63.26,63.95,61.9,63,13900,60.12,233231000,0.01,13831,39381,1.85,0.08
41430,62.89,62.89,61.17,61.7,12000,58.88,227747600,0.01,11948,39381,1.81,0.08
41431,62,62.01,59.78,60.4,19600,57.64,222264200,0.01,19547,39381,1.77,0.07
41432,61.01,61.58,59.4,61.17,14000,58.38,225512060,0.01,13922,39381,1.79,0.07
41435,61.5,63.85,60.9,62,17900,59.17,229013000,0.01,17821,39381,1.82,0.08
41436,61.4,62,60.79,60.97,3400,58.19,224668460,0.01,3398,39119,1.79,0.07
41437,61.1,61.55,60.56,61.03,9000,58.24,224921540,0.01,8939,39119,1.79,0.07
41438,61.43,66.4,61.25,65.79,17500,62.79,244999220,0.01,17484,39119,1.93,0.08
41439,65.43,66.5,64.64,64.64,9400,61.69,240148520,0.01,9401,39119,1.89,0.08
41442,65,66.46,64.71,65.5,6100,62.51,243776000,0.01,6044,39119,1.92,0.08
41443,65.5,68.6,65.5,68.6,9300,65.47,256851800,0.01,9271,39119,2.01,0.08
41444,68.39,70.8,68,69.2,9200,66.04,259382600,0.01,9127,39119,2.03,0.08
41445,69,69.42,66.07,67,14800,63.94,250103000,0.01,14784,39119,1.96,0.08
41446,67.42,68.2,65.59,66.12,17900,63.1,246391160,0.01,17878,39119,1.94,0.08
41449,65.32,65.32,61.02,63.09,11300,60.21,233610620,0.01,11271,39119,1.85,0.08
41450,63.95,65.97,62.98,65.5,14100,62.51,243776000,0.01,14043,41929,1.92,0.08
41451,66.37,68.95,64.25,67.79,9000,64.69,253435220,0.01,8986,41929,1.99,0.08
41452,69.07,70.18,68.06,68.44,8300,65.31,256176920,0.01,8282,41929,2.01,0.08
41453,68.53,69,67.1,68.89,19400,65.74,258075020,0.01,19321,41929,2.02,0.08
41456,69,71.77,69,69.42,9400,66.25,260310560,0.01,9394,41929,2.04,0.08
41457,69.99,71.4,66.73,68.46,12600,65.33,256261280,0.01,12588,41929,2.01,0.08
41458,69.06,71.13,68.61,69.1,2400,65.94,258960800,0.01,2360,41929,2.03,0.08
41460,70.95,70.95,68.43,69,5500,65.85,258539000,0.01,5435,41929,2.02,0.08
41463,69.46,70.49,67.51,68.31,9000,65.19,255628580,0.01,8913,41929,2,0.08
41464,68.54,69.2,67.62,68.45,5700,65.32,256219100,0.01,5702,41929,2.01,0.08
41465,68.05,68.05,65.15,66.96,8000,63.9,249934280,0.01,7963,41398,1.96,0.08
41466,67.5,67.6,62.4,64.68,17200,61.73,240317240,0.01,17114,41398,1.9,0.08
41467,64.6,65.93,64.6,65.6,15700,62.6,244197800,0.01,15607,41398,1.92,0.08
41470,66.17,66.17,64,65.75,7300,62.75,244830500,0.01,7292,41398,1.93,0.08
41471,66.3,66.35,65.1,65.97,9700,62.96,245758460,0.01,9636,41398,1.93,0.08
41472,66.1,66.3,63.69,64.88,8400,61.92,241160840,0.01,8304,41398,1.9,0.08
41473,65.49,66.89,64.89,65.84,10200,62.83,245210120,0.01,10191,41398,1.93,0.08
41474,65.11,65.91,64.8,65.6,12500,62.6,244197800,0.01,12452,41398,1.92,0.08
41477,65.66,66.85,65.16,66.31,10200,63.28,247192580,0.01,10182,41398,1.94,0.08
41478,66.21,66.95,65.05,66.02,17600,63,245969360,0.01,17565,41398,1.94,0.08
41479,66.85,66.85,65.46,65.91,13900,62.9,245505380,0.01,13832,47110,1.93,0.08
41480,66.04,67.57,65.24,67.15,20200,64.08,250735700,0.01,20154,47110,1.97,0.08
41481,67.01,67.7,66.43,67.43,14000,64.35,251916740,0.01,13990,47110,1.98,0.08
41484,67.5,67.5,65.51,65.52,16500,62.53,243860360,0.01,16453,47110,1.92,0.08
41485,66.23,66.59,65.18,65.99,17600,62.98,245842820,0.01,17627,47110,1.93,0.08
41486,65.68,66.94,65.68,66.87,12800,63.82,249554660,0.01,12816,47110,1.96,0.08
41487,67.51,68.89,67.51,68.14,11500,65.03,254911520,0.01,11499,47110,2,0.08
41488,67.7,68.4,66.18,67.7,11600,64.61,253055600,0.01,11612,47110,1.98,0.08
41491,67.69,68.89,66.85,67.11,9900,64.05,250566980,0.01,9948,47110,1.97,0.08
41492,67.35,67.35,65.66,67.34,14000,64.26,251537120,0.01,13986,47110,1.97,0.08
41493,67.3,67.3,65.73,66.56,10100,63.52,246536080,0.01,10062,47110,1.88,0.08
41494,66.5,67.3,65.73,66.3,16200,63.27,245439400,0.01,16231,47110,1.87,0.08
41495,66.79,67.34,63.75,65.4,17400,62.41,241643200,0.01,17391,81155,1.85,0.08
41498,64.18,65.65,62.63,64.79,20600,61.83,239070220,0.01,20553,81155,1.83,0.08
41499,65,65.1,63.32,64.86,11700,61.9,239365480,0.01,11730,81155,1.83,0.08
41500,64.38,65,64.2,64.59,17100,61.64,238226620,0.01,17089,81155,1.82,0.08
41501,64.18,64.97,63.19,64.61,16300,61.66,238310980,0.01,16250,81155,1.83,0.08
41502,64.41,64.75,63.41,64.26,19400,61.33,236834680,0.01,19368,81155,1.82,0.08
41505,64.55,64.91,64.1,64.45,9800,61.51,237636100,0.01,9788,81155,1.82,0.08
41506,64.8,65.5,64.1,64.74,13900,61.78,238859320,0.01,14017,81155,1.83,0.08
41507,64.17,64.9,64.11,64.44,1400,61.5,237593920,0.01,1359,81155,1.82,0.08
41508,64.27,70,64.27,69.5,23800,66.33,258937000,0.01,23818,81155,1.96,0.08
41509,69.71,69.71,68.27,68.27,7900,65.15,253748860,0.01,7931,81155,1.93,0.08
41512,68.11,68.11,66.27,67.04,23900,63.98,248560720,0.01,23921,89177,1.89,0.08
41513,66.5,66.5,64,64.6,5300,61.65,238268800,0.01,5524,89177,1.83,0.08
41514,64.39,64.66,63.02,63.89,9600,60.97,235274020,0.01,9635,89177,1.81,0.08
41515,63.53,63.53,62,62.35,8200,59.71,228778300,0.01,8211,89177,1.76,0.07
41516,63,63,60.66,60.81,7200,58.23,222282580,0.01,7192,89177,1.72,0.07
41520,61.76,61.76,60.22,61.18,13700,58.59,223843240,0.01,13666,89177,1.73,0.07
41521,60.33,61.29,57.04,59.42,53500,56.9,216419560,0.01,53464,89177,1.68,0.07
41522,59.47,60.49,59.04,60.32,29900,57.76,220215760,0.01,29947,89177,1.7,0.07
41523,61.06,61.68,60.11,61,24900,58.42,223084000,0.01,24896,89177,1.72,0.07
41526,61.26,65,61,64.22,12300,61.5,236665960,0.01,12268,89177,1.81,0.08
41527,64.87,66.05,62.4,65.36,4500,62.59,241474480,0.01,4462,89177,1.85,0.08
41528,64.98,65.7,62.7,64.8,9300,62.05,239112400,0.01,9268,100580,1.83,0.08
41529,64.51,64.97,63.22,63.22,3900,60.54,232447960,0.01,3914,100580,1.79,0.07
41530,62.57,63.09,62.1,62.41,2700,59.77,229031380,0.01,2718,100580,1.76,0.07
41533,62.44,62.67,61.03,61.72,26200,59.1,226120960,0.01,26361,100580,1.74,0.07
41534,61.5,62.58,60.93,61.64,13700,59.03,225783520,0.01,13719,100580,1.74,0.07
41535,61.23,62.42,60.8,62.32,29300,59.68,228651760,0.01,29323,100580,1.76,0.07
41536,61.91,62.95,61.91,62.12,5100,59.49,227808160,0.01,5123,100580,1.76,0.07
41537,62.66,63.31,60.61,60.61,24400,58.04,221438980,0.01,24422,100580,1.71,0.07
41540,61.07,61.49,59.62,60.99,3600,58.41,223041820,0.01,3579,100580,1.72,0.07
41541,61.2,61.2,59.25,59.94,6400,57.4,218612920,0.01,6425,97668,1.69,0.07
41542,59.55,61.14,59.55,60.08,4300,57.53,219203440,0.01,4277,97668,1.7,0.07
41543,59.44,59.44,58,58.26,8100,55.79,211526680,0.02,8091,97668,1.65,0.07
41544,57.15,58.3,57.11,57.91,5200,55.46,210050380,0.02,5164,97668,1.64,0.07
