Date,open,high,low,close,volume,adjusted_close
1979-03-27,57.250,59.500,57.250,59.250,628000,2.247
1979-03-28,59.250,59.625,58.625,58.750,1069600,2.228
1979-03-29,58.750,58.875,57.750,58.250,721600,2.209
1979-03-30,58.250,58.250,57.375,57.875,317600,2.195
1979-04-02,57.750,57.750,56.750,57.500,468000,2.181
1979-04-03,57.500,59.500,57.500,59.375,620000,2.252
1979-04-04,59.375,60.125,59.375,59.500,1149600,2.257
1979-04-05,59.500,59.875,59.250,59.625,557600,2.261
1979-04-06,59.625,59.875,59.375,59.375,601600,2.252
1979-04-09,59.375,59.625,58.625,58.625,660800,2.223
1979-04-10,58.625,59.125,58.500,59.000,255200,2.238
1979-04-11,59.000,59.125,57.125,57.125,369600,2.166
1979-04-12,57.125,57.625,56.875,56.875,328000,2.157
1979-04-16,56.875,56.875,55.875,56.000,635200,2.124
1979-04-17,56.000,56.375,55.750,56.125,514400,2.129
1979-04-18,56.125,56.125,55.750,56.125,556800,2.129
1979-04-19,56.125,56.250,55.500,55.750,877600,2.114
1979-04-20,55.750,56.125,55.250,56.000,624800,2.124
1979-04-23,56.000,56.500,55.875,56.250,661600,2.133
1979-04-24,56.250,57.375,56.125,56.875,697600,2.157
1979-04-25,56.875,57.125,56.250,56.625,288000,2.148
1979-04-26,56.625,56.750,56.250,56.250,402400,2.133
1979-04-27,56.250,56.625,55.750,56.125,314400,2.129
1979-04-30,56.125,56.250,55.625,56.000,464800,2.124
1979-05-01,56.000,56.250,55.500,55.875,402400,2.119
1979-05-02,55.625,55.625,55.000,55.375,1048800,2.100
1979-05-03,55.375,56.125,55.125,55.750,700800,2.114
1979-05-04,55.750,56.125,55.000,55.500,480000,2.105
1979-05-07,55.000,55.000,53.500,54.250,1041600,2.057
1979-05-08,54.250,54.625,53.375,54.625,594400,2.072
1979-05-09,54.625,54.875,54.500,54.500,752000,2.067
1979-05-10,54.500,54.750,53.750,53.750,614400,2.038
1979-05-11,53.875,54.125,53.875,53.875,543200,2.043
1979-05-14,53.875,54.250,53.375,54.000,577600,2.048
1979-05-15,54.000,54.250,53.125,53.750,647200,2.038
1979-05-16,53.750,54.875,53.750,54.875,848800,2.081
1979-05-17,55.000,56.750,55.000,56.000,792000,2.124
1979-05-18,56.125,56.875,56.125,56.250,303200,2.133
1979-05-21,56.250,56.375,55.500,55.875,580800,2.142
1979-05-22,55.875,56.875,55.625,56.875,484000,2.180
1979-05-23,56.875,57.375,56.500,56.875,667200,2.180
1979-05-24,56.875,57.250,56.500,56.875,602400,2.180
1979-05-25,56.875,57.125,56.625,57.000,420000,2.185
1979-05-29,56.875,56.875,56.500,56.750,298400,2.175
1979-05-30,56.625,56.625,55.625,56.000,301600,2.147
1979-05-31,56.000,56.000,55.000,55.375,418400,2.123
1979-06-01,55.375,55.500,55.125,55.375,267200,2.123
1979-06-04,55.375,55.625,55.125,55.125,524000,2.113
1979-06-05,55.125,56.875,55.125,56.750,462400,2.175
1979-06-06,56.750,56.875,56.250,56.625,398400,2.171
1979-06-07,56.750,57.250,56.750,57.000,648000,2.185
1979-06-08,56.875,56.875,56.375,56.625,594400,2.171
1979-06-11,56.625,56.625,56.125,56.500,483200,2.166
1979-06-12,56.500,57.875,56.500,57.125,743200,2.190
1979-06-13,57.125,57.750,56.625,57.125,489600,2.190
1979-06-14,56.875,56.875,56.500,56.750,521600,2.175
1979-06-15,56.750,57.000,56.500,56.750,388000,2.175
1979-06-18,56.750,57.000,56.500,56.500,1100800,2.166
1979-06-19,56.500,57.000,56.500,56.750,339200,2.175
1979-06-20,56.875,57.125,56.875,56.875,547200,2.180
1979-06-21,56.875,57.375,56.875,57.375,372000,2.199
1979-06-22,57.625,58.250,57.625,58.000,618400,2.223
1979-06-25,58.000,58.000,56.875,57.500,588800,2.204
1979-06-26,57.500,57.500,56.250,56.250,1236800,2.156
1979-06-27,56.250,57.000,56.250,56.500,480000,2.166
1979-06-28,56.500,56.625,56.125,56.375,642400,2.161
1979-06-29,56.375,56.625,56.000,56.375,560000,2.161
1979-07-02,56.375,56.375,55.875,56.250,377600,2.156
1979-07-03,56.250,56.375,55.750,56.250,536000,2.156
1979-07-05,56.125,56.125,55.500,55.875,734400,2.142
1979-07-06,55.875,56.125,55.375,55.750,973600,2.137
1979-07-09,55.750,56.500,55.750,56.125,379200,2.151
1979-07-10,56.125,56.250,55.125,55.625,1512000,2.132
1979-07-11,55.625,55.875,55.125,55.125,842400,2.113
1979-07-12,55.125,55.375,55.000,55.000,467200,2.108
1979-07-13,55.000,55.000,54.375,54.625,465600,2.094
1979-07-16,54.625,54.625,53.875,54.250,528800,2.080
1979-07-17,54.250,54.750,52.750,53.250,873600,2.041
1979-07-18,53.125,53.125,52.500,52.875,680800,2.027
1979-07-19,52.875,53.000,52.250,52.625,1081600,2.017
1979-07-20,52.750,53.625,52.750,53.125,758400,2.036
1979-07-23,53.125,53.250,52.625,53.000,640800,2.032
1979-07-24,53.000,53.250,52.750,53.250,589600,2.041
1979-07-25,53.250,53.750,53.125,53.750,1453600,2.060
1979-07-26,53.750,54.250,53.500,53.750,1073600,2.060
1979-07-27,53.250,53.250,53.000,53.125,832000,2.036
1979-07-30,53.125,53.375,52.750,53.000,1031200,2.032
1979-07-31,53.125,53.375,53.125,53.125,1019200,2.036
1979-08-01,53.125,53.250,52.750,53.250,942400,2.041
1979-08-02,53.250,53.375,53.000,53.000,1792800,2.032
1979-08-03,53.000,53.125,52.625,52.875,941600,2.027
1979-08-06,52.875,53.250,52.500,52.875,738400,2.027
1979-08-07,53.250,54.250,53.250,53.750,1921600,2.060
1979-08-08,54.500,55.125,54.500,54.750,1618400,2.099
1979-08-09,54.875,55.500,54.875,55.250,576800,2.118
1979-08-10,55.250,56.375,54.750,55.375,1241600,2.123
1979-08-13,56.625,57.875,56.625,56.875,1224800,2.180
1979-08-14,56.875,57.750,56.750,57.250,1048000,2.195
1979-08-15,57.250,57.625,57.125,57.625,808800,2.209
1979-08-16,57.625,58.000,57.375,57.750,1067200,2.214
1979-08-17,57.375,57.375,56.875,57.375,579200,2.199
1979-08-20,57.375,57.625,56.875,57.625,447200,2.232
1979-08-21,57.625,57.750,57.375,57.500,312800,2.228
1979-08-22,57.500,57.625,57.000,57.250,898400,2.218
1979-08-23,57.125,57.125,55.500,55.500,1760000,2.150
1979-08-24,55.375,55.375,54.750,55.000,1448800,2.131
1979-08-27,55.000,55.125,54.750,54.875,1298400,2.126
1979-08-28,54.875,55.125,54.750,54.875,1219200,2.126
1979-08-29,54.875,55.250,54.750,55.000,1140000,2.131
1979-08-30,55.125,55.375,55.125,55.125,664800,2.135
1979-08-31,55.250,56.000,55.250,55.875,479200,2.165
1979-09-04,55.625,55.625,54.750,55.125,1154400,2.135
1979-09-05,54.750,54.750,54.125,54.750,677600,2.121
1979-09-06,54.750,55.000,54.125,54.750,615200,2.121
1979-09-07,54.750,54.875,54.000,54.375,2206400,2.106
1979-09-10,54.250,54.250,53.375,53.750,432000,2.082
1979-09-11,53.750,53.750,52.750,53.000,1071200,2.053
1979-09-12,53.000,53.375,52.625,53.375,1398400,2.068
1979-09-13,53.375,53.375,52.000,52.375,1331200,2.029
1979-09-14,52.375,53.000,52.250,52.625,1160800,2.039
1979-09-17,52.875,53.375,52.875,53.000,822400,2.053
1979-09-18,53.000,53.000,52.500,52.500,1561600,2.034
1979-09-19,52.500,52.750,52.500,52.625,2124000,2.039
1979-09-20,52.625,53.250,52.250,53.250,1204800,2.063
1979-09-21,53.125,53.125,52.625,52.875,2671200,2.048
1979-09-24,52.875,53.125,52.625,52.625,645600,2.039
1979-09-25,52.625,52.625,52.000,52.375,1241600,2.029
1979-09-26,52.375,52.750,52.250,52.375,1142400,2.029
1979-09-27,52.375,52.375,52.000,52.250,1050400,2.024
1979-09-28,52.250,52.875,51.250,51.750,571200,2.005
1979-10-01,51.250,51.250,50.000,50.625,1320000,1.961
1979-10-02,50.625,51.750,50.375,51.000,851200,1.976
1979-10-03,51.125,51.625,51.125,51.250,1244000,1.985
1979-10-04,51.250,52.250,51.250,51.500,820800,1.995
1979-10-05,51.500,52.500,51.375,51.875,1741600,2.010
1979-10-08,51.875,51.875,51.125,51.500,451200,1.995
1979-10-09,51.375,51.375,50.500,51.125,617600,1.981
1979-10-10,51.125,51.375,49.625,50.250,1819200,1.947
1979-10-11,50.375,51.500,50.375,50.875,1339200,1.971
1979-10-12,50.875,51.000,49.750,49.875,1168000,1.932
1979-10-15,49.875,50.625,49.875,50.250,388800,1.947
1979-10-16,50.250,50.875,49.375,49.750,1190400,1.927
1979-10-17,49.750,50.125,49.625,49.750,568800,1.927
1979-10-18,49.750,50.125,49.750,49.875,500800,1.932
1979-10-19,49.625,49.625,49.000,49.125,599200,1.903
1979-10-22,49.125,49.750,48.125,49.625,1300800,1.922
1979-10-23,49.625,49.750,49.125,49.500,727200,1.918
1979-10-24,49.375,49.375,48.625,48.625,1207200,1.884
1979-10-25,48.625,49.250,48.625,48.625,568000,1.884
1979-10-26,48.625,49.250,48.500,48.875,308000,1.893
1979-10-29,48.875,49.375,48.500,48.625,428800,1.884
1979-10-30,48.625,50.500,48.375,49.500,775200,1.918
1979-10-31,49.625,50.500,49.625,50.000,450400,1.937
1979-11-01,50.000,50.125,49.750,49.875,419200,1.932
1979-11-02,49.875,50.250,49.750,50.125,868800,1.942
1979-11-05,50.000,50.000,49.500,49.875,578400,1.932
1979-11-06,49.875,49.875,49.500,49.625,281600,1.922
1979-11-07,49.625,49.625,48.625,48.750,667200,1.889
1979-11-08,48.750,49.375,48.625,49.000,610400,1.898
1979-11-09,49.000,49.625,49.000,49.000,592800,1.898
1979-11-12,49.250,50.000,49.250,49.875,1136000,1.932
1979-11-13,49.875,50.125,49.000,49.625,880800,1.922
1979-11-14,49.625,49.875,48.250,49.000,601600,1.898
1979-11-15,49.500,50.125,49.500,49.750,522400,1.927
1979-11-16,49.625,49.625,49.000,49.250,734400,1.931
1979-11-19,49.250,49.625,48.875,49.250,492800,1.931
1979-11-20,49.250,49.375,49.000,49.250,518400,1.931
1979-11-21,49.250,49.375,48.750,49.000,1085600,1.921
1979-11-23,49.000,49.875,48.875,49.625,347200,1.946
1979-11-26,49.750,50.750,49.750,50.500,843200,1.980
1979-11-27,50.500,51.125,50.250,50.750,816000,1.990
1979-11-28,50.750,50.750,49.875,50.250,700000,1.970
1979-11-29,50.375,51.125,50.375,50.750,476000,1.990
1979-11-30,50.750,50.875,49.500,49.625,612000,1.946
1979-12-03,49.625,50.000,49.500,49.625,467200,1.946
1979-12-04,49.625,50.000,49.500,50.000,599200,1.961
1979-12-05,50.000,50.750,49.750,50.250,1154400,1.970
1979-12-06,50.250,50.250,49.750,50.125,566400,1.966
1979-12-07,50.250,51.125,50.250,50.500,1472800,1.980
1979-12-10,50.500,51.000,50.125,50.500,878400,1.980
1979-12-11,50.500,50.750,50.250,50.500,734400,1.980
1979-12-12,50.500,50.750,50.000,50.375,568000,1.975
1979-12-13,50.375,50.750,50.375,50.375,870400,1.975
1979-12-14,50.375,51.375,50.125,51.000,1022400,2.000
1979-12-17,51.000,51.625,50.875,51.250,651200,2.010
1979-12-18,51.250,51.250,50.125,50.750,1658400,1.990
1979-12-19,50.250,50.250,49.625,50.000,1429600,1.961
1979-12-20,50.000,50.375,49.750,50.250,854400,1.970
1979-12-21,50.250,50.250,49.750,50.000,859200,1.961
1979-12-24,49.875,49.875,49.250,49.750,604800,1.951
1979-12-26,49.750,50.000,49.625,49.750,362400,1.951
1979-12-27,49.750,49.875,49.625,49.875,1087200,1.956
1979-12-28,49.875,50.500,49.625,50.125,1386400,1.966
1979-12-31,50.125,50.625,50.000,50.250,416000,1.970
1980-01-02,50.250,50.375,48.750,49.500,1102400,1.941
1980-01-03,48.125,48.125,46.875,47.500,2099200,1.863
1980-01-04,47.500,47.875,47.125,47.500,1412800,1.863
1980-01-07,47.500,48.000,47.500,47.750,753600,1.872
1980-01-08,47.750,49.500,47.625,49.500,1545600,1.941
1980-01-09,49.500,50.375,49.375,49.375,2529600,1.936
1980-01-10,49.375,50.500,49.125,49.875,1018400,1.956
1980-01-11,49.875,50.000,49.000,49.750,1146400,1.951
1980-01-14,49.625,49.625,48.625,49.125,876000,1.926
1980-01-15,48.500,48.500,47.625,48.250,796800,1.892
1980-01-16,48.250,49.000,47.875,48.000,920000,1.882
1980-01-17,47.875,47.875,47.375,47.500,1390400,1.863
1980-01-18,47.500,47.750,46.625,46.750,1374400,1.833
1980-01-21,46.875,47.500,46.875,47.250,1501600,1.853
1980-01-22,47.250,48.625,47.125,47.875,1678400,1.877
1980-01-23,48.000,50.375,48.000,49.250,1433600,1.931
1980-01-24,49.875,50.375,49.875,50.000,2216000,1.961
1980-01-25,50.000,50.000,49.375,49.625,924800,1.946
1980-01-28,49.625,50.000,49.250,50.000,854400,1.961
1980-01-29,50.000,50.375,49.125,49.750,800800,1.951
1980-01-30,49.750,50.000,49.250,49.625,1173600,1.946
1980-01-31,49.625,50.000,49.500,49.500,1284000,1.941
1980-02-01,49.500,50.000,49.250,49.875,791200,1.956
1980-02-04,49.875,50.250,49.750,50.000,1109600,1.961
1980-02-05,50.000,50.125,49.750,49.875,877600,1.956
1980-02-06,49.875,50.625,49.875,50.250,1276000,1.970
1980-02-07,50.250,50.625,50.125,50.375,768000,1.975
1980-02-08,50.375,50.375,49.750,50.000,755200,1.961
1980-02-11,50.000,50.375,49.375,50.000,1188000,1.961
1980-02-12,50.000,53.000,49.750,52.750,2657600,2.068
1980-02-13,52.750,54.375,49.750,53.875,2722400,2.113
1980-02-14,53.875,54.125,53.000,53.250,1801600,2.088
1980-02-15,53.000,53.000,51.750,52.375,1290400,2.081
1980-02-19,52.250,52.250,51.750,52.000,796000,2.066
1980-02-20,52.000,53.125,51.750,52.750,1310400,2.096
1980-02-21,52.750,53.125,51.875,51.875,1388800,2.061
1980-02-22,51.875,52.375,51.625,52.125,639200,2.071
1980-02-25,52.125,52.250,51.750,51.750,1254400,2.056
1980-02-26,51.750,51.750,51.125,51.375,904800,2.041
1980-02-27,51.250,51.250,49.875,50.000,2360800,1.987
1980-02-28,50.000,50.500,49.750,49.750,1858400,1.977
1980-02-29,49.875,50.125,49.875,50.000,895200,1.987
1980-03-03,50.000,50.500,49.500,49.750,631200,1.977
1980-03-04,49.625,49.625,49.250,49.500,795200,1.967
1980-03-05,49.500,49.625,47.375,47.625,1186400,1.892
1980-03-06,47.625,47.750,46.625,47.000,1528000,1.868
1980-03-07,47.000,48.250,45.875,47.375,1444000,1.882
1980-03-10,47.375,48.375,47.125,48.375,720800,1.922
1980-03-11,48.375,49.000,48.375,48.500,963200,1.927
1980-03-12,48.500,48.750,47.125,47.750,922400,1.897
1980-03-13,47.750,48.000,47.250,47.625,571200,1.892
1980-03-14,47.625,48.250,47.375,47.750,1168800,1.897
1980-03-17,47.750,48.250,47.250,47.750,828800,1.897
1980-03-18,47.750,48.875,47.500,48.625,1071200,1.932
1980-03-19,48.625,49.250,48.000,48.125,1414400,1.912
1980-03-20,48.125,48.250,47.625,47.875,427200,1.902
1980-03-21,47.625,47.625,46.500,46.875,1208000,1.863
1980-03-24,46.875,46.875,46.250,46.250,753600,1.838
1980-03-25,46.500,47.625,46.500,47.125,720000,1.872
1980-03-26,47.250,48.625,47.250,47.625,686400,1.892
1980-03-27,47.625,48.250,47.375,48.000,940000,1.907
1980-03-28,48.000,49.750,47.875,49.625,986400,1.972
1980-03-31,49.625,49.875,48.875,49.750,727200,1.977
1980-04-01,49.750,49.875,49.250,49.500,560800,1.967
1980-04-02,49.750,50.875,49.750,50.000,769600,1.987
1980-04-03,49.875,49.875,49.000,49.500,551200,1.967
1980-04-07,49.250,49.250,48.250,48.375,641600,1.922
1980-04-08,48.375,50.375,48.125,50.250,654400,1.997
1980-04-09,50.250,51.875,50.250,50.500,1327200,2.007
1980-04-10,50.625,51.625,50.625,50.750,753600,2.017
1980-04-11,50.750,50.875,49.875,49.875,530400,1.982
1980-04-14,49.875,50.375,49.375,49.875,504800,1.982
1980-04-15,49.875,50.250,49.500,49.875,693600,1.982
1980-04-16,49.875,50.500,49.125,49.750,669600,1.977
1980-04-17,49.375,49.375,49.000,49.250,661600,1.957
1980-04-18,49.125,49.125,48.750,49.125,529600,1.952
1980-04-21,48.875,48.875,47.750,48.250,881600,1.917
1980-04-22,49.625,51.000,49.625,51.000,2562400,2.026
1980-04-23,51.000,51.375,50.250,50.750,1216800,2.017
1980-04-24,50.750,52.125,50.500,51.250,848000,2.036
1980-04-25,51.250,52.250,51.250,51.750,410400,2.056
1980-04-28,52.750,53.875,52.750,53.250,1105600,2.116
1980-04-29,53.250,53.625,52.875,52.875,588800,2.101
1980-04-30,52.875,53.375,52.250,52.750,820000,2.096
1980-05-01,52.750,53.375,52.250,52.375,1169600,2.081
1980-05-02,52.375,53.375,52.250,53.250,669600,2.116
1980-05-05,53.250,54.250,53.000,54.250,964000,2.156
1980-05-06,54.250,54.250,53.125,53.250,701600,2.116
1980-05-07,53.250,54.125,53.125,53.750,730400,2.136
1980-05-08,53.750,54.125,53.375,53.625,638400,2.131
1980-05-09,53.625,53.750,53.125,53.125,399200,2.111
1980-05-12,53.125,53.750,52.750,53.250,551200,2.116
1980-05-13,53.250,54.500,53.125,54.500,682400,2.166
1980-05-14,54.500,54.875,54.500,54.625,1041600,2.170
1980-05-15,54.625,54.875,54.375,54.750,673600,2.175
1980-05-16,54.750,55.625,54.500,55.375,800800,2.200
1980-05-19,54.875,54.875,54.500,54.750,357600,2.203
1980-05-20,54.750,54.875,54.500,54.875,674400,2.208
1980-05-21,54.875,54.875,54.125,54.500,598400,2.193
1980-05-22,54.500,55.250,54.250,55.000,621600,2.213
1980-05-23,55.000,56.000,55.000,55.375,1544000,2.228
1980-05-27,55.375,55.875,55.250,55.375,796000,2.228
1980-05-28,55.375,56.250,55.000,55.125,1278400,2.218
1980-05-29,55.125,55.250,54.625,54.875,550400,2.208
1980-05-30,54.375,54.375,53.625,54.250,641600,2.183
1980-06-02,54.250,54.375,53.625,53.750,552000,2.163
1980-06-03,53.750,54.250,53.625,53.875,585600,2.168
1980-06-04,53.875,54.750,53.750,54.625,651200,2.198
1980-06-05,54.625,55.500,54.375,54.750,1180800,2.203
1980-06-06,55.000,55.875,55.000,55.875,733600,2.249
1980-06-09,55.875,56.250,55.250,55.375,411200,2.228
1980-06-10,55.375,55.875,55.375,55.375,668800,2.228
1980-06-11,55.375,55.875,55.000,55.250,840000,2.223
1980-06-12,55.250,55.500,54.125,55.000,869600,2.213
1980-06-13,55.000,55.125,54.500,55.000,611200,2.213
1980-06-16,55.000,55.250,54.875,55.250,688800,2.223
1980-06-17,55.250,56.375,55.000,55.625,992800,2.239
1980-06-18,55.375,55.375,54.750,55.375,584000,2.228
1980-06-19,55.375,55.500,54.000,54.000,396800,2.173
1980-06-20,54.000,54.250,53.750,54.125,503200,2.178
1980-06-23,54.000,54.000,53.250,53.250,468800,2.143
1980-06-24,53.250,53.875,53.125,53.750,383200,2.163
1980-06-25,53.750,54.500,53.500,54.000,446400,2.173
1980-06-26,54.000,54.375,53.750,53.875,905600,2.168
1980-06-27,53.875,54.250,53.500,53.750,243200,2.163
1980-06-30,53.750,53.750,53.125,53.125,455200,2.138
1980-07-01,53.125,53.875,52.875,53.250,1336800,2.143
1980-07-02,53.250,53.375,52.500,53.000,1147200,2.133
1980-07-03,53.000,53.750,52.750,53.625,595200,2.158
1980-07-07,53.625,54.000,53.375,53.875,1164800,2.168
1980-07-08,53.875,54.375,53.875,53.875,716000,2.168
1980-07-09,54.000,55.375,54.000,54.250,1250400,2.183
1980-07-10,54.250,54.875,54.250,54.375,568800,2.188
1980-07-11,54.250,54.250,53.375,54.250,859200,2.183
1980-07-14,54.250,56.000,54.000,56.000,761600,2.254
1980-07-15,56.000,56.875,56.000,56.125,984800,2.259
1980-07-16,56.125,57.375,56.000,56.125,812000,2.259
1980-07-17,56.125,57.625,56.125,57.500,765600,2.314
1980-07-18,57.500,58.750,57.375,57.750,968000,2.324
1980-07-21,57.625,57.625,56.375,56.750,408800,2.284
1980-07-22,56.750,57.500,56.500,57.000,398400,2.294
1980-07-23,56.875,56.875,56.125,56.500,724000,2.274
1980-07-24,56.500,56.750,55.625,55.750,606400,2.244
1980-07-25,55.750,55.750,54.750,54.750,743200,2.203
1980-07-28,54.750,56.125,54.625,55.750,647200,2.244
1980-07-29,55.750,57.375,55.750,57.000,742400,2.294
1980-07-30,57.500,59.375,57.500,59.000,2252000,2.374
1980-07-31,58.875,58.875,58.000,58.750,1137600,2.364
1980-08-01,58.750,58.875,57.750,57.875,985600,2.329
1980-08-04,57.875,58.625,57.750,58.250,671200,2.344
1980-08-05,58.250,58.625,58.125,58.500,1004800,2.354
1980-08-06,58.500,58.875,58.250,58.750,525600,2.364
1980-08-07,58.750,59.875,58.500,59.875,1266400,2.410
1980-08-08,59.875,60.625,59.250,59.375,795200,2.389
1980-08-11,59.375,59.375,58.625,59.000,1805600,2.374
1980-08-12,59.000,59.375,58.250,58.250,775200,2.344
1980-08-13,58.250,58.500,57.750,57.750,860800,2.324
1980-08-14,57.750,59.000,57.750,58.875,596800,2.369
1980-08-15,58.875,60.000,58.875,60.000,844800,2.415
1980-08-18,59.750,59.750,58.500,58.875,753600,2.397
1980-08-19,58.875,59.125,58.375,58.375,617600,2.377
1980-08-20,58.375,59.375,58.250,58.875,529600,2.397
1980-08-21,59.125,59.625,59.125,59.125,564800,2.407
1980-08-22,59.375,60.375,59.375,59.375,688000,2.418
1980-08-25,59.000,59.000,58.250,59.000,704000,2.402
1980-08-26,59.000,59.375,58.875,59.250,526400,2.413
1980-08-27,59.250,59.500,58.375,58.625,663200,2.387
1980-08-28,58.500,58.500,57.750,57.875,840800,2.357
1980-08-29,57.875,58.000,57.625,57.875,841600,2.357
1980-09-02,57.875,58.000,57.625,57.875,276800,2.357
1980-09-03,58.000,59.000,58.000,59.000,902400,2.402
1980-09-04,59.000,59.875,58.625,59.375,892800,2.418
1980-09-05,58.625,58.625,58.000,58.000,820000,2.362
1980-09-08,58.000,58.250,57.125,57.125,616800,2.326
1980-09-09,57.000,57.000,55.875,56.750,1566400,2.311
1980-09-10,56.750,58.375,56.750,57.625,887200,2.346
1980-09-11,58.000,59.250,58.000,59.250,360800,2.413
1980-09-12,59.250,59.625,58.625,58.750,423200,2.392
1980-09-15,58.750,59.125,57.875,58.250,344000,2.372
1980-09-16,58.500,59.375,58.500,59.250,1127200,2.413
1980-09-17,59.250,60.875,59.125,60.250,1504800,2.453
1980-09-18,60.500,61.500,60.500,61.000,1308800,2.484
1980-09-19,61.000,62.125,60.625,62.125,1557600,2.530
1980-09-22,62.125,62.875,61.500,62.500,889600,2.545
1980-09-23,62.500,62.750,61.000,61.000,1404800,2.484
1980-09-24,61.000,61.625,60.125,60.875,574400,2.479
1980-09-25,60.875,61.500,60.625,60.750,533600,2.474
1980-09-26,60.375,60.375,59.625,59.875,1979200,2.438
1980-09-29,59.750,59.750,58.625,59.000,830400,2.402
1980-09-30,59.000,59.875,58.750,59.625,924800,2.428
1980-10-01,59.375,59.375,58.375,59.250,995200,2.413
1980-10-02,59.250,59.375,58.125,58.750,640800,2.392
1980-10-03,58.750,59.250,58.125,59.000,1102400,2.402
1980-10-06,59.000,59.125,58.625,58.625,1027200,2.387
1980-10-07,58.625,58.750,57.250,57.500,1519200,2.341
1980-10-08,57.500,57.500,57.000,57.000,692000,2.321
1980-10-09,57.000,57.250,55.750,55.875,1223200,2.275
1980-10-10,55.875,56.375,55.500,55.500,947200,2.260
1980-10-13,55.500,56.875,55.500,56.875,324000,2.316
1980-10-14,56.875,57.500,56.125,56.375,906400,2.295
1980-10-15,56.375,57.000,56.250,57.000,588800,2.321
1980-10-16,57.000,57.500,56.125,56.125,751200,2.285
1980-10-17,56.125,56.625,55.750,56.000,788000,2.280
1980-10-20,56.000,56.125,55.625,56.125,492800,2.285
1980-10-21,56.125,56.250,55.625,56.250,1701600,2.290
1980-10-22,56.250,56.750,55.750,56.625,628000,2.306
1980-10-23,56.625,57.250,55.625,55.625,745600,2.265
1980-10-24,55.625,55.875,55.125,55.250,1151200,2.250
1980-10-27,55.250,55.375,53.375,55.000,468000,2.240
1980-10-28,55.000,55.875,54.500,55.500,840000,2.260
1980-10-29,55.750,56.625,55.750,56.500,732800,2.301
1980-10-30,56.500,56.625,55.250,55.500,880800,2.260
1980-10-31,55.500,56.250,55.000,55.875,569600,2.275
1980-11-03,56.125,57.375,56.125,57.375,741600,2.336
1980-11-05,58.500,60.000,58.500,58.750,1163200,2.392
1980-11-06,58.500,58.500,57.625,57.750,595200,2.351
1980-11-07,57.750,57.875,57.250,57.500,648000,2.341
1980-11-10,57.500,57.625,57.125,57.250,377600,2.331
1980-11-11,57.250,57.500,56.625,56.625,326400,2.306
1980-11-12,56.625,57.750,56.625,57.375,783200,2.336
1980-11-13,57.500,58.250,57.500,58.125,1229600,2.367
1980-11-14,58.125,59.375,57.625,58.250,832800,2.372
1980-11-17,58.125,58.125,57.250,58.000,515200,2.390
1980-11-18,58.500,59.375,58.500,58.875,1352800,2.426
1980-11-19,59.125,60.875,59.125,60.000,819200,2.473
1980-11-20,60.000,61.250,59.875,60.500,720800,2.493
1980-11-21,60.500,61.000,59.000,59.500,698400,2.452
1980-11-24,59.375,59.375,57.750,58.000,812800,2.390
1980-11-25,58.375,59.750,58.375,59.375,1511200,2.447
1980-11-26,59.375,60.875,59.125,60.250,872000,2.483
1980-11-28,60.375,61.000,60.375,60.625,547200,2.499
1980-12-01,60.625,60.625,58.750,59.000,792000,2.432
1980-12-02,59.000,59.625,58.375,59.500,727200,2.452
1980-12-03,59.500,59.750,58.875,59.000,643200,2.432
1980-12-04,59.000,59.500,58.500,59.000,1425600,2.432
1980-12-05,59.000,59.750,58.625,58.750,961600,2.421
1980-12-08,58.750,59.000,55.625,56.750,2416800,2.339
1980-12-09,56.750,56.875,55.750,56.500,1623200,2.329
1980-12-10,56.500,56.750,56.000,56.125,627200,2.313
1980-12-11,56.125,56.250,55.000,55.750,858400,2.298
1980-12-12,55.750,56.500,55.500,56.375,698400,2.323
1980-12-15,56.375,56.500,55.500,55.500,691200,2.287
1980-12-16,55.500,55.750,55.125,55.500,575200,2.287
1980-12-17,55.500,55.875,55.125,55.375,799200,2.282
1980-12-18,55.625,57.250,55.625,56.000,488800,2.308
1980-12-19,56.000,56.500,55.625,56.000,651200,2.308
1980-12-22,56.000,57.375,55.750,56.875,916800,2.344
1980-12-23,56.875,57.375,56.375,56.500,1509600,2.329
1980-12-24,56.750,57.875,56.750,57.625,1293600,2.375
1980-12-26,57.625,57.875,57.500,57.750,62400,2.380
1980-12-29,58.125,59.000,58.125,58.500,495200,2.411
1980-12-30,58.500,58.625,57.500,58.000,548000,2.390
1980-12-31,58.250,59.250,58.250,59.000,321600,2.432
1981-01-02,59.000,59.500,59.000,59.250,224800,2.442
1981-01-05,59.875,61.375,59.875,60.875,1937600,2.509
1981-01-06,61.250,63.250,61.250,63.125,3035200,2.602
1981-01-07,62.625,62.625,61.625,62.625,2784800,2.581
1981-01-08,62.625,62.750,61.625,61.750,2183200,2.545
1981-01-09,61.750,62.375,61.500,61.625,2384800,2.540
1981-01-12,61.750,63.125,61.750,61.875,990400,2.550
1981-01-13,61.875,62.000,61.500,62.000,827200,2.555
1981-01-14,62.125,62.750,62.125,62.125,916000,2.560
1981-01-15,62.125,62.250,61.875,62.000,1169600,2.555
1981-01-16,62.125,63.250,62.125,62.500,863200,2.576
1981-01-19,62.500,62.875,62.000,62.500,1404800,2.576
1981-01-20,62.500,62.500,60.750,60.750,1164800,2.504
1981-01-21,60.375,60.375,59.250,59.375,1436800,2.447
